pattern,category,analogy_score,lexical_analogy,structure_analogy,target1_id1,target1_id2,target1_target,target1_title1,target1_title2,target1_attributes1,target1_attributes2,target1_numbers1,target1_numbers2,target1_codes1,target1_codes2,target1_shared_title_tokens,target1_s2_score,target1_catboost_score,target1_title_token_jaccard,target1_numeric_context_conflict_count,target1_unit_conflict_count,target1_code_conflict,target1_model_conflict,target1_memory_conflict,target1_color_conflict,target1_sku_human_asymmetry,target1_token_budget_hit,target0_id1,target0_id2,target0_target,target0_title1,target0_title2,target0_attributes1,target0_attributes2,target0_numbers1,target0_numbers2,target0_codes1,target0_codes2,target0_shared_title_tokens,target0_s2_score,target0_catboost_score,target0_title_token_jaccard,target0_numeric_context_conflict_count,target0_unit_conflict_count,target0_code_conflict,target0_model_conflict,target0_memory_conflict,target0_color_conflict,target0_sku_human_asymmetry,target0_token_budget_hit,manual_policy_verdict,manual_comment
sku_human_asymmetry,Электроника,0.9999999999999994,0.9999999999999992,1.0,137439035695,515396087141,1.0,mypads / мужская поясная сумка-борсетка-чехол mypads borsello для ...,мужская поясная сумка-борсетка-чехол mypads borsello для blackview bv6000s с несколькими отделениями на молнии и двумя большими вместительными карманами из натуральной кожи,комплектация: чехол; совместимость: iphone se/ 5se; цвет: черный; страна производства: россия; вес товара с упаковкой (г): 60 g; ширина предмета: 5 cm; высота предмета: 3 cm; длина упаковки: 20 cm; высота упаковки: 3 cm; ширина упаковки: 5 cm; валюта: rub,артикул: 186263; бренд: mypads; цвет товара: черный; страна-изготовитель: россия; подходит для устройств: blackview bv6000s; особенности: отделение для аксессуаров; вид чехла: сумка; тип: чехол для смартфона; застежка: кнопки,20 | 3 | 5 | 60,186263,,bv6000s,borsello | mypads | борсетка | для | мужская | поясная | сумка | чехол,0.46972752,0.50800264,0.34782608695652173,0,0,0.0,0.0,0.0,0.0,1.0,False,506806211467,515396087141,0.0,mypads / мужская поясная сумка-борсетка-чехол mypads borsello для ...,мужская поясная сумка-борсетка-чехол mypads borsello для blackview bv6000s с несколькими отделениями на молнии и двумя большими вместительными карманами из натуральной кожи,комплектация: чехол; совместимость: nokia 130 2017; цвет: черный; страна производства: россия; вес товара с упаковкой (г): 60 g; ширина предмета: 5 cm; высота предмета: 3 cm; длина упаковки: 20 cm; высота упаковки: 3 cm; ширина упаковки: 5 cm; валюта: rub,артикул: 186263; бренд: mypads; цвет товара: черный; страна-изготовитель: россия; подходит для устройств: blackview bv6000s; особенности: отделение для аксессуаров; вид чехла: сумка; тип: чехол для смартфона; застежка: кнопки,130 | 20 | 2017 | 3 | 5 | 60,186263,,bv6000s,borsello | mypads | борсетка | для | мужская | поясная | сумка | чехол,0.4549492,0.4786488,0.34782608695652173,0,0,0.0,0.0,0.0,0.0,1.0,False,,
sku_human_asymmetry,Музыкальные инструменты,0.9977801357720746,0.9999999999999999,0.9911205430882988,798863959302,274877957911,1.0,трости для сопрано саксофона vandoren v16 №3 (10 шт),трости для саксофона-альт vandoren v16 sr703,тип комплектующей: трость; назначение: саксофон; вид инструмента: саксофон; количество в упаковке: 10 шт.; длина: 60 cm; ширина: 30 cm; высота: 110 cm,бренд: vandoren; страна-изготовитель: франция; вид музыкального аксессуара: трость; тип: аксессуар для духовых,10 | 110 | 30 | 60,,,sr703,v16 | vandoren | для | саксофона | трости,0.050231338,0.08431675,0.45454545454545453,0,0,0.0,0.0,0.0,0.0,1.0,False,274877957911,34359843799,0.0,трости для саксофона-альт vandoren v16 sr703,трости для сопрано саксофона vandoren v16 №4 (10 шт),бренд: vandoren; страна-изготовитель: франция; вид музыкального аксессуара: трость; тип: аксессуар для духовых,"тип комплектующей: трость; назначение: кларнет, саксофон; вид инструмента: саксофон; материал: тростник; маркировка трости: 4.0; количество в упаковке: 10 шт.; длина: 60 cm; ширина: 30 cm; высота: 110 cm",,10 | 110 | 30 | 4.0 | 60,sr703,,v16 | vandoren | для | саксофона | трости,0.03581288,0.064525545,0.45454545454545453,0,0,0.0,0.0,0.0,0.0,1.0,False,,
sku_human_asymmetry,Музыкальные инструменты,0.9332522098566978,0.935053756721468,0.9278475692623873,644245237178,704374740438,1.0,"pq-6225-00 tusq верхний порожек для акустической/электрогитары, graphtech",graphtech / tusq верхний порожек для акустической/электрогитары,бренд: graphtech; тип: аксессуар для струнных,страна производства: канада; валюта: rub,00 | 6225,,pq622500,,graphtech | tusq | акустической | верхний | для | порожек | электрогитары,0.8578359,0.89071643,0.7,0,0,0.0,0.0,0.0,0.0,1.0,False,455266602767,704374740438,0.0,"pq-6115-00 tusq верхний порожек для электрогитары, graphtech",graphtech / tusq верхний порожек для акустической/электрогитары,"бренд: graphtech; назначение муз. аксессуара: для электрогитары; тип: аксессуар для струнных; вес товара, г: 300",страна производства: канада; валюта: rub,00 | 300 | 6115,,pq611500,,graphtech | tusq | верхний | для | порожек | электрогитары,0.661751,0.70295966,0.6,0,0,0.0,0.0,0.0,0.0,1.0,False,,
sku_human_asymmetry,Музыкальные инструменты,0.919238311062952,1.0000000000000007,0.6769532442518061,438086694023,670015003204,1.0,"session steel natural minor e губная гармошка, seydel sohne 10313e","seydel sohne / губная гармошка, session steel natural minor e",бренд: seydel sohne; цвет товара: серый металлик; страна-изготовитель: германия; материал муз. инструмента/аксессуара: пластик; партномер: 10313e; тональность: e; комплектация: 1 шт.; тип: губная гармошка; гарантийный срок: 1 год,цвет: оранжевый; количество отверстий гармошки: 10 шт.; материал музыкального инструмента: нержавеющая сталь; пластик абс; нейзильбер; количество язычков: 20 шт.; тональность гармошки: e; ми; вид губной гармошки: диатоническая; страна производства: германия; комплектация: губная гармошка 1 шт; валюта: rub,1,1 | 10 | 20,10313e,,e | minor | natural | session | seydel | sohne | steel | гармошка | губная,0.18637559,0.2929587,0.9,0,0,0.0,0.0,0.0,1.0,1.0,False,670015003204,154618949702,0.0,"seydel sohne / губная гармошка, session steel natural minor e","10313d session steel natural minor d губная гармошка, seydel sohne",цвет: оранжевый; количество отверстий гармошки: 10 шт.; материал музыкального инструмента: нержавеющая сталь; пластик абс; нейзильбер; количество язычков: 20 шт.; тональность гармошки: e; ми; вид губной гармошки: диатоническая; страна производства: германия; комплектация: губная гармошка 1 шт; валюта: rub,бренд: seydel sohne; страна-изготовитель: китай; тип: губная гармошка,1 | 10 | 20,,,10313d,minor | natural | session | seydel | sohne | steel | гармошка | губная,0.030285452,0.06991013,0.7272727272727273,0,0,0.0,0.0,0.0,0.0,1.0,False,,
sku_human_asymmetry,Автотовары,0.8924502883612706,1.0,0.5698011534450823,627065378814,704374644620,1.0,tmi tatsumi колодки тормозные tca1075,/ колодки тормозные дисковые задние toyota,артикул: tmi tatsumi_tca1075; бренд: tmi tatsumi; oem-номер: 0446533270; 0446504080; 0446508030; 0446521020; 0446528510; 0446533280; 0446533350; 0446565020; 0446565021; 04465yzzea; партномер (артикул производителя): tca1075; тип: колодки тормозные; вид техники: легковые автомобили,артикул производителя: tca1053; оем номер: tca1053; страна производства: япония; комплектация: комплектация в описании; длина упаковки: 5 cm; высота упаковки: 30 cm; ширина упаковки: 35 cm; валюта: rub,0446504080 | 0446508030 | 0446521020 | 0446528510 | 0446533270 | 0446533280 | 0446533350 | 0446565020 | 0446565021,30 | 35 | 5,04465yzzea | tca1075,tca1053,колодки | тормозные,0.043941207,0.04420651,0.25,0,0,0.0,1.0,0.0,0.0,1.0,False,188978622245,403727070939,0.0,"lpr колодки тормозные дисковые, арт. 05p1272",ctr тормозные колодки,артикул: 05p1272; бренд: lpr; oem-номер: 1566234; lr003657; 1756395; me6g9j2m008gc; 6g912m008gb; 6g912m008gc; 6g912m008gf; 6g912m008gd; 6g912mm08gb; 6g912mm08gc; me6g9j2m008ga; 6g912m008ga; 71bg8200aa; 1459408; 6g9012m008gd; 1439867; 1477803; 15662234; 1682005; 6g912mm08ga; 1699667; 1917249; 1438867; lr003655; lr003772; lr023888; партномер (артикул производителя): 05p1272; тип: колодки тормозные; вид колодок: дисковые,тип: тормозные колодки; назначение: задние,1438867 | 1439867 | 1459408 | 1477803 | 15662234 | 1566234 | 1682005 | 1699667 | 1756395 | 1917249,,05p1272 | 6g9012m008gd | 6g912m008ga | 6g912m008gb | 6g912m008gc | 6g912m008gd | 6g912m008gf | 6g912mm08ga | 6g912mm08gb | 6g912mm08gc | 71bg8200aa | lr003655 | lr003657 | lr003772 | lr023888 | me6g9j2m008ga | me6g9j2m008gc,,колодки | тормозные,0.09466806,0.11781934,0.2857142857142857,0,0,0.0,0.0,0.0,0.0,1.0,False,,
sku_human_asymmetry,Бытовая химия,0.8812904985190928,1.0,0.5251619940763714,68540,317827630625,1.0,dr.tuttelle стиральный порошок 983 г 20  стирок для детского белья,dr.tuttelle / порошок стиральный dr.tuttelle детский 900г dt030,"бренд: dr.tuttelle; состав: мыло, ионные пав, фосфонаты; поликарбосилаты; анионные пав; кислородный пятновыводитель; активатор стирки при низкой температуре; вещества, препятствующие образованию накипи; страна-изготовитель: израиль; форма выпуска средства: порошок; вид стирки: автоматическая; число стирок: 20; единиц в одном товаре: 1; тип: стиральный порошок; назначение средства для стирки: для детского белья; вес товара, г: 983",длина упаковки: 6 cm; высота упаковки: 6 cm; ширина упаковки: 9 cm; валюта: rub,1 | 20 | 983,6 | 9 | 900,,dt030,dr | g | tuttelle | порошок | стиральный,0.08024334,0.085943416,0.35714285714285715,1,1,0.0,0.0,0.0,0.0,1.0,False,51539697453,317827630625,0.0,dr.tuttelle стиральный порошок,dr.tuttelle / порошок стиральный dr.tuttelle детский 900г dt030,"бренд: dr.tuttelle; состав: мыло, ионные пав, фосфонаты; поликарбосилаты; анионные пав; кислородный пятновыводитель; активатор стирки при низкой температуре; вещества, препятствующие образованию накипи; страна-изготовитель: литва; тип: стиральный порошок",длина упаковки: 6 cm; высота упаковки: 6 cm; ширина упаковки: 9 cm; валюта: rub,,6 | 9 | 900,,dt030,dr | tuttelle | порошок | стиральный,0.5888681,0.59135294,0.5,0,0,0.0,0.0,0.0,0.0,1.0,False,,
sku_human_asymmetry,Хобби и творчество,0.8329030066111254,1.0000000000000002,0.3316120264445006,206158484529,790274066538,1.0,"без бренда головоломка тетрис тонкая 27х18х0,5 см","детская развивающая головоломка тетрис 27 18 0,5 см","цвет товара: 14; тип: головоломка; особенности: танграм, катамино, тетрис; минимальный возраст: от 3 лет; материал: дерево","возраст ребенка: от 3 лет; артикул: 6759373; вид головоломки: танграм, тетрис, катамино; сложность головоломки: 3; принцип игры: собрать; бренд: нет бренда; цвет товара: разноцветный; страна-изготовитель: китай; размеры, мм: 18 cm × 27 cm; вид выпуска товара: фабричное производство; материал: дерево; минимальный возраст ребенка: от 3 лет; комплектация: головоломка.; упаковка: пленка; единиц в одном товаре: 40; тип: головоломка",14 | 3 | 5,0.5 | 18 | 27 | 3 | 40 | 6759373,27х18х0,,5 | cm | головоломка | тетрис,0.51774406,0.461941,0.3076923076923077,1,1,0.0,0.0,0.0,1.0,1.0,False,25769850402,627065229368,0.0,"лас играс головоломка «тетрис» тонкая 27х18х0,5 см","головоломка ""тетрис""","цвет товара: разноцветный; тип: головоломка; головоломка: головоломка-пазл; аксессуар: запчасти для головоломки; минимальный возраст: от 3 лет; принцип действия: собирание; материал: дерево; эффекты: без эффектов; размеры (дхшхв): 27 x 18 x 0.50 cm; вес: 150 g; комплектация: головоломка «тетрис»; дополнительная информация: 27х18х0,5 cm., материал дерево, сложность 3",артикул: 6743127; бренд: лесная мастерская; страна-изготовитель: китай; вид выпуска товара: фабричное производство; тип: головоломка,0.50 | 150 | 18 | 27 | 3 | 5,6743127,27х18х0,,головоломка | тетрис,0.7850518,0.84393066,0.25,0,0,0.0,0.0,0.0,0.0,1.0,False,,
sku_human_asymmetry,Галантерея и аксессуары,0.810021386437411,0.8337657005021115,0.7387884442433094,377957194828,566935840839,1.0,skmei часы наручные,daniel klein / часы наручные daniel klein dk-1547-1,бренд: skmei; коллекция: осень-зима 2023; пол: мальчики; тип: часы наручные,"цвет: черный, зеленый, серый; материал браслета: силикон; ширина ремешка: 20 cm; гарантийный срок: 1 год; диаметр корпуса: 38 cm; механизм часов: электронные; класс водонепроницаемости: wr50 (5 atm); вид стекла: минеральное; цвет циферблата: серый; особенности часов: хронограф; с датой и днем недели; комплектация: часы, фирменная упаковка, инструкция, гарантийный талон.; длина упаковки: 9 cm; высота упаковки: 9 cm; ширина упаковки: 9 cm; валюта: rub",2023,1 | 1547 | 20 | 38 | 5 | 9,,dk15471,наручные | часы,0.07801038,0.14653008,0.25,0,0,0.0,0.0,0.0,0.0,1.0,False,532575973142,498216271336,0.0,omax часы наручные кварцевые has221,"наручные часы omax premium, черный","целевая аудитория: взрослая; браслет/ремешок: сталь; бренд: omax; материал корпуса: металлический сплав; коллекция: базовая коллекция; цвет товара: черный; форма: круг; страна-изготовитель: китай (гонконг); диаметр корпуса, мм: 44; стекло: минеральное стекло; тип индикации: отметки; комплектация: наручные часы; коробка omax; гарантийный талон.; упаковка: картонная коробка; пол: мужской; длина ремешка, мм: 220; тип: часы наручные; тип батареи: 376, 377 (sr66, sr626); гарантийный срок: 12 месяцев.; тип часов: кварцевые; водонепроницаемость: 3 bar; вес товара, г: 111; ширина ремешка, мм: 22",цвет товара: черный; тип механизма: кварцевые; пол: мужской; особенности: водонепроницаемые; класс водонепроницаемости: wr30 (3 атм); источник энергии: от батарейки; диаметр корпуса: 44 mm; вес: 50 g; страна бренда: швейцария; страна производства: китай; форма: круг; циферблат: аналоговый (стрелки); материал корпуса: латунь; покрытие корпуса: ip; стекло: минеральное; материал браслета: искусственная кожа; ширина ремешка: 22 mm; минутная стрелка: центральная; индикация: отсутствует; срок службы элемента питания: 24 мес; гарантийный срок: 1 g.,111 | 12 | 22 | 220 | 3 | 376 | 377 | 44,1 | 22 | 24 | 3 | 44 | 50,has221 | sr626,,omax | наручные | часы,0.24585561,0.25594762,0.42857142857142855,0,0,0.0,0.0,0.0,0.0,1.0,False,,
sku_human_asymmetry,Музыкальные инструменты,0.8018474992683292,0.7591602744324166,0.9299091737760673,257698171659,420906831370,1.0,"foix / акустическая гитара с чехлом, ремнем, тюнером, foix","ffg-4101c-bk акустическая гитара, с вырезом, черная, foix",цвет: черный; длина упаковки: 100 cm; высота упаковки: 20 cm; ширина упаковки: 40 cm; валюта: rub,"вид бас-гитары: акустическая; материал корпуса/верхней деки: липа; материал нижней деки: липа; бренд: foix; тип бриджа: фиксированный; цвет товара: черный; название цвета: черный; страна-изготовитель: китай; материал накладки грифа: пластик; ширина грифа, мм: 43; форма гитары: дредноут; размер инструмента: 4/4; партномер: ffg-4101c-bk; материал грифа: махагони; крепление грифа: вклеенный; комплектация: гитара; материал обечайки: липа; наличие звукоснимателя: false; материал струн: металл; количество струн: 6; тип: акустическая гитара; гарантийный срок: 1 месяц",100 | 20 | 40,1 | 4 | 43 | 6,,ffg4101cbk,foix | акустическая | гитара | с,0.070594214,0.07755914,0.3333333333333333,0,0,0.0,0.0,0.0,0.0,1.0,False,309237752971,257698171659,0.0,"акустическая гитара, черная, naranda  cag280bk","foix / акустическая гитара с чехлом, ремнем, тюнером, foix","материал корпуса/верхней деки: ель; материал нижней деки: катальпа; бренд: naranda; тип бриджа: фиксированный; цвет товара: черный; название цвета: черный; страна-изготовитель: китай; размеры, мм: 991; материал накладки грифа: палисандр; ширина грифа, мм: 43; количество ладов, шт.: 21; форма гитары: фолк; размер инструмента: 4/4; мензура, мм: 650; партномер: cag280bk; крепление грифа: вклеенный; комплектация: акустическая гитара 1 шт; материал обечайки: катальпа; звукосниматели: нет; материал струн: бронза; количество струн: 6; тип: акустическая гитара; гарантийный срок: 6 месяцев; вес товара, г: 1600",цвет: черный; длина упаковки: 100 cm; высота упаковки: 20 cm; ширина упаковки: 40 cm; валюта: rub,1 | 1600 | 21 | 4 | 43 | 6 | 650 | 991,100 | 20 | 40,cag280bk,,акустическая | гитара,0.046149276,0.04612274,0.2,0,0,0.0,0.0,0.0,0.0,1.0,False,,
sku_human_asymmetry,Строительство и ремонт,0.7283204775361637,0.7869287810652736,0.5524955669488336,721554637617,489626384700,1.0,"ambrella light трековый светильник, 10 вт",ambrella light трековый светильник ambrella xt6322022,"бренд: ambrella light; тип цоколя: gu5.3; страна-изготовитель: китай; степень защиты: ip20; высота, мм: 185; макс. мощность ламп, вт: 10; вид ламп: светодиодная; материал плафона: металл; количество ламп, шт: 1; цвет плафона: белый; комната: бар; тип: трековый светильник; вес товара, г: 2000",тип: трековый светильник; назначение: для кафе; стиль: современный; количество лампочек: 1 шт.; длина: 18.5 cm; высота: 18.5 cm; мощность: 10 w; степень пылевлагозащиты: ip20; материал плафона: металл; направление плафонов: поворотные; диаметр плафона: 6 cm; материал арматуры: металл; тип цоколя: gu5.3; мощность одной лампы: 10 w,1 | 10 | 185 | 2000 | 3,1 | 10 | 18.5 | 3 | 6,,xt6322022,ambrella | light | светильник | трековый,0.90601707,0.88030034,0.5714285714285714,0,0,0.0,0.0,0.0,0.0,1.0,False,566935849972,42949791133,0.0,светильник спот ambrella light techno xm1102004,"ambrella light подвесной светильник, gu5.3, 10 вт","линейка: xm; тип: спот; размещение: потолок,стена; назначение: для гостиной, для кабинета, для коридора, для прихожей, для спальни; стиль: хай-тек; количество лампочек: 1 шт.; количество плафонов: 1 шт.; высота: 16 cm; напряжение: 220 в; мощность: 10 w; площадь освещения: 5 м2; степень пылевлагозащиты: 20; класс электробезопасности: ii; материал плафона: металл; направление плафонов: вниз, любое; материал арматуры: металл; тип цоколя: gu5.3; индекс цветопередачи: 80 ra; дополнительная информация: светильник декорирован светодиодной подсветкой общей мощностью 3 w","площадь освещения, кв.м: 3; бренд: ambrella light; тип цоколя: gu5.3; цвет товара: черный; страна-изготовитель: россия; высота, мм: 80; макс. мощность ламп, вт: 10; вид ламп: светодиодная; напряжение питания, в: 220; материал плафона: металл; количество ламп, шт: 2; цвет плафона: черный; единиц в одном товаре: 1; комната: кухня; тип: подвесной светильник; гарантия: 2 года; температура света, к: 4200",1 | 10 | 16 | 20 | 220 | 3 | 5 | 80,1 | 10 | 2 | 220 | 3 | 4200 | 80,xm1102004,,ambrella | light | светильник,0.5455396,0.62291735,0.2727272727272727,0,0,0.0,0.0,0.0,1.0,1.0,False,,
sku_human_asymmetry,Музыкальные инструменты,0.671991535548301,0.6140695844443691,0.8457573888600971,755914276266,704374704450,1.0,dasmax / mrгк-2 чехол для классической гитары 4/4,чехол для классической гитары 4/4 синий,цвет: синий; вид застежки: молния по всей длине; материал изделия: полиэстер; вид чехла: для классической гитары; особенности чехла: лямки рюкзачного типа; теплый - 5 mm; карманы: наружный на молнии; страна производства: россия; комплектация: один чехол; длина упаковки: 35 cm; высота упаковки: 4 cm; ширина упаковки: 35 cm; валюта: rub,бренд: prado; цвет товара: синий; назначение муз. аксессуара: для классической гитары; тип: чехол для музыкального инструмента,2 | 35 | 4 | 5,4,mrгк2,,4 | гитары | для | классической | чехол,0.18780744,0.26025936,0.5555555555555556,0,0,0.0,0.0,0.0,0.0,1.0,False,627065331850,369367312175,0.0,d'addario ej45c струны для классической гитары,d addario / d addario ej47 струны для классической гитары,бренд: d'addario; вид музыкального аксессуара: струны; назначение муз. аксессуара: для классической гитары; тип: аксессуар для струнных,страна производства: сша; комплектация: d'addario ej47 струны для классической гитары - 1 компл; валюта: rub,,1,ej45c,,addario | d | гитары | для | классической | струны,0.028275046,0.038676284,0.75,0,0,0.0,0.0,0.0,0.0,1.0,False,,
sku_human_asymmetry,Строительство и ремонт,0.6644256525550041,0.6155147477008992,0.8111583671173188,395137140094,558345801513,1.0,подвесной светильник st luce st603.243.22,st luce подвесной светильник,"цвет товара: золотой; тип: светильник; количество лампочек: 1 шт.; назначение: для гостиной, для магазина; стиль: хай-тек; тип крепления: планка; степень пылевлагозащиты: ip20; мощность: 22 w; площадь освещения: 3 м2; световой поток: 1430 лм; управление: механическое; особенности: лампы в комплекте; ширина: 49 cm; высота: 130 cm; вес: 2.11 kg; материал плафона/абажура: акрил, металл; материал арматуры: металл; тип цоколя: встроенный светодиодный светильник (led), встроенный светодиод [led]; цветовая температура: 4000 k; габариты транспортной упаковки: 12х12х49 см; вес в транспортной упаковке: 1.8 kg","бренд: st luce; тип: подвесной светильник; гарантия: 3 года; вес товара, г: 1800",1 | 1.8 | 130 | 1430 | 2.11 | 22 | 243.22 | 3 | 4000 | 49,1800 | 3,12х12х49 | st603,,luce | st | подвесной | светильник,0.50172687,0.5155219,0.5714285714285714,0,0,0.0,0.0,0.0,0.0,1.0,False,51539733280,695784767908,0.0,"wertmark подвесной светильник, g9, 40 вт",подвесной светильник wertmark berta we237.12.003,"площадь освещения, кв.м: 16.71; бренд: wertmark; комплектация лампочками: нет; тип цоколя: g9; цвет товара: черный; страна-изготовитель: австралия; степень защиты: ip20; высота, мм: 1; защищенность: пылезащищенность; макс. мощность ламп, вт: 40; вид ламп: светодиодная; напряжение питания, в: 220; материал плафона: стекло; количество режимов: 1; крепление: на планку; количество ламп, шт: 9; комплектация: отсутствуют; цвет плафона: белый; вид питания: от сети 220в; единиц в одном товаре: 1; комната: гостиная; тип выключателя: механический; тип: подвесной светильник; гарантия: 1 год; вес товара, г: 6500; ширина, мм: 900; длина, мм: 900",линейка: berta; количество лампочек: 4 шт.; назначение: для гостиной; стиль: модерн; степень пылевлагозащиты: ipip20; напряжение: 220-240 в; мощность: 160 w; площадь освещения: 8 м2; длина: 63 cm; ширина: 35 cm; высота: 32 cm; вес: 5 kg; материал плафона/абажура: стекло; направление плафонов: в стороны; материал арматуры: металл; тип цоколя: g9; мощность одной лампы: 40 w; вид ламп: галогенные; габариты транспортной упаковки: 75х68х23 см; вес в транспортной упаковке: 5 kg,1 | 16.71 | 220 | 40 | 6500 | 9 | 900,12.003 | 160 | 220 | 240 | 32 | 35 | 4 | 40 | 5 | 63 | 8,,75х68х23 | ipip20 | we237,wertmark | подвесной | светильник,0.57670736,0.5476615,0.3,0,0,0.0,0.0,0.0,0.0,1.0,False,,
sku_human_asymmetry,Музыкальные инструменты,0.6487641649176548,0.5830534942935843,0.8458961767898661,377957234884,584115637040,1.0,"струны для акустической гитары orphee tx620, 010-047, фосфорная бронза",orphee / струны для акустической гитары orphee tx,"бренд: orphee; цвет товара: бронза; страна-изготовитель: китай; вид музыкального аксессуара: струны; материал муз. инструмента/аксессуара: латунь; назначение муз. аксессуара: для акустической гитары; комплектация: струны для акустической гитары orphee tx620, 010-047, фосфорная бронза, 1 штука; количество в упаковке, шт: 1; тип: аксессуар для струнных; вес товара, г: 25",страна производства: китай; комплектация: уточните у продавца; валюта: rub,010 | 047 | 1 | 25,,tx620,,orphee | акустической | гитары | для | струны,0.26477766,0.34081185,0.45454545454545453,0,0,0.0,0.0,0.0,0.0,1.0,False,94489340779,420906839082,0.0,струны для акустической гитары dr string vta-12/56,dr vta 11 струны для акустической гитары,количество упаковок: 1 шт.; инструмент: акустическая гитара; количество струн в упаковке: 6 шт.; калибр: 12; форма оплетки: круглая; материал оплетки: фосфористая бронза; полимерное покрытие: есть; натяжение: -,бренд: dr; назначение муз. аксессуара: для акустической гитары; тип: аксессуар для струнных,1 | 12 | 56 | 6,11,vta12,,dr | vta | акустической | гитары | для | струны,0.012552418,0.029619494,0.6,0,0,0.0,0.0,0.0,0.0,1.0,False,,
sku_human_asymmetry,Аптека,0.6333277022110996,0.549764338953564,0.8840177919837062,369367355834,429496795912,1.0,acuvue / контактные линзы акувью trueye / труай 90 шт / 9.0 / -8.00,"acuvue контактные линзы 1-day trueye, 90 шт., -8.00 / 9/ 1 день","состав: силикон-гидрогель 100%; тип линз: прозрачные; ежедневные; контактные линзы; количество пар в упаковке: 45 шт.; цвет: прозрачный; режим ношения: дневной; гибкий; пролонгированный; коэффициент пропускания кислорода: 118 dk/t; страна производства: сша; влагосодержание: 46 %; количество предметов в упаковке: 90; 90 шт; 90 линз; режим замены: 1 день; ежедневно; однодневные; радиус кривизны: 9.0; 9,0; оптическая сила: -8.0; -8,0; -8; диаметр мкл: 14.2 mm; комплектация: однодневные; силикон-гидрогелевые; контактные линзы 1 day acuvue trueye 90 шт; валюта: rub","бренд: acuvue; цвет товара: прозрачный; страна-изготовитель: ирландия; диаметр, мм: 14.2; особенности контактных линз: уф-фильтр; радиус кривизны: 9; материал контактных линз: нарафилкон а; режим ношения: дневной; количество в упаковке: 90; оптическая сила: -8.00; кислородопропускание, dk/t: 118; дней до замены: 1 день; тип: контактные линзы; влагосодержание, %: 46",1 | 100 | 118 | 14.2 | 45 | 46 | 8 | 8.0 | 8.00 | 9.0 | 90,1 | 118 | 14.2 | 46 | 8.00 | 9 | 90,,1day,00 | 8 | 9 | 90 | acuvue | trueye | контактные | линзы | шт,0.23497246,0.2424,0.6,1,0,0.0,0.0,0.0,0.0,1.0,False,60129687923,300647750810,0.0,"acuvue / контактные линзы acuvue oasys 1-day with hydraluxe, 30 шт","контактные линзы acuvue, 1 day acuvue oasys with hydraluxe , однодневные, +3.00 /14.3 /b.c 9.0, 30 шт.",состав: сенофилкон а; тип линз: прозрачные; количество пар в упаковке: 15 шт.; цвет: прозрачный; режим ношения: дневной; пролонгированный; коэффициент пропускания кислорода: 121 dk/t; страна производства: сша; влагосодержание: 38 %; количество предметов в упаковке: 30 шт.; режим замены: 1 день; радиус кривизны: 8.5; оптическая сила: -0.75; диаметр мкл: 14.3 mm; валюта: rub,"бренд: acuvue; цвет товара: прозрачный; название цвета: прозрачный; страна-изготовитель: ирландия; диаметр, мм: 14.3; особенности контактных линз: уф-фильтр; радиус кривизны: 9; материал контактных линз: сенофилкон а; режим ношения: дневной; количество в упаковке: 30; оптическая сила: +3.00; кислородопропускание, dk/t: 121; дней до замены: 1 день; тип: контактные линзы; влагосодержание, %: 38",0.75 | 1 | 121 | 14.3 | 15 | 30 | 38 | 8.5,1 | 121 | 14.3 | 3.00 | 30 | 38 | 9 | 9.0,1day,,1 | 30 | acuvue | day | hydraluxe | oasys | with | контактные | линзы | шт,0.041598752,0.046632368,0.5555555555555556,0,0,0.0,0.0,0.0,0.0,1.0,False,,
