coefficient,rule_id,canonical_rule,relation,rule_role,global_support,discovery_effect_class,scope_candidate_frozen
-1.0689759881050664,rule_8066b3533bb1cfe1,engraving_text has different explicit values,different_value,RULE_CANDIDATE,38,NEGATIVE,CATEGORY_SPECIFIC
0.12894059543942932,rule_8077a7d56e1d10c5,os_version has different explicit values,different_value,RULE_CANDIDATE,46,UNCERTAIN,UNCERTAIN
-0.21078505690729107,rule_80c28a5dcbffe50e,metal_purity has different explicit values,different_value,RULE_CANDIDATE,40,UNCERTAIN,UNCERTAIN
-0.19045213990573018,rule_80cce2b05067a1db,bracelet_size has different explicit values,different_value,RULE_CANDIDATE,12,UNCERTAIN,UNCERTAIN
0.3553372976698117,rule_80e12af5d75b3eb8,total_width is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,63,UNCERTAIN,UNCERTAIN
-0.4498963644336749,rule_80fd76274fec1cab,case_diameter is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,254,NEGATIVE,CATEGORY_SPECIFIC
-0.033272169992946715,rule_813f1bb5e9ab4d5c,intended_room has different explicit values,different_value,RULE_CANDIDATE,55,UNCERTAIN,UNCERTAIN
-0.862657185413047,rule_81958d698d3c2671,flow_rate has different explicit values,different_value,RULE_CANDIDATE,22,NEGATIVE,UNCERTAIN
-1.2302157914628826,rule_81eb43b20ec65422,design_theme has different explicit values,different_value,RULE_CANDIDATE,109,NEGATIVE,CATEGORY_SPECIFIC
-0.5005085033140506,rule_81eb6ddfd037758b,socket_count has different explicit values,different_value,RULE_CANDIDATE,31,NEGATIVE,CATEGORY_SPECIFIC
-0.1947831699052524,rule_81fbdbd92aa6f0c9,instrument_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,11,UNCERTAIN,UNCERTAIN
0.5327097498411667,rule_821089769641bc02,max_memory_card_capacity has different explicit values,different_value,RULE_CANDIDATE,10,UNCERTAIN,CATEGORY_SPECIFIC
0.578122983594471,rule_822eb780b6ae4581,lamp_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,28,POSITIVE,CATEGORY_SPECIFIC
-0.11736019803584564,rule_8243669293cab1d3,leaf_size has different explicit values,different_value,RULE_CANDIDATE,10,UNCERTAIN,UNCERTAIN
-0.46443847951765327,rule_82583456093be019,interpupillary_distance has different explicit values,different_value,RULE_CANDIDATE,55,NEGATIVE,CATEGORY_SPECIFIC
-0.11065591293242068,rule_82a663e70cda696b,brand is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,7965,NEUTRAL,UNCERTAIN
0.12993305618309833,rule_8318e37b6b395659,target_animal_size has different explicit values,different_value,RULE_CANDIDATE,94,POSITIVE,CATEGORY_SPECIFIC
-0.7184840363909101,rule_831ec41b463c09a9,max_weight_capacity has different explicit values,different_value,RULE_CANDIDATE,13,UNCERTAIN,CATEGORY_SPECIFIC
0.2590500019558859,rule_83221d301a4379d7,pump_included is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,12,UNCERTAIN,UNCERTAIN
-0.004010206666997438,rule_833903b66e99edc4,brake_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,26,UNCERTAIN,UNCERTAIN
-0.009684154282654726,rule_8356bcfc19ae1a78,spf_protection is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,10,UNCERTAIN,UNCERTAIN
-0.7353993517933527,rule_836e7446da2c5260,compatible_models has different explicit values,different_value,RULE_CANDIDATE,43,NEGATIVE,CATEGORY_SPECIFIC
-0.2501302018590584,rule_838b9b83dbdcef17,vram_capacity has different explicit values,different_value,RULE_CANDIDATE,31,NEGATIVE,CATEGORY_SPECIFIC
0.33184043116789924,rule_83d4da5841a52f69,filling_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,25,UNCERTAIN,UNCERTAIN
-0.772820794408424,rule_83fc748250a1c916,shade_name has different explicit values,different_value,RULE_CANDIDATE,31,NEGATIVE,CATEGORY_SPECIFIC
0.05686771344172654,rule_8477b465670c408a,fabric_compatibility has different explicit values,different_value,RULE_CANDIDATE,38,UNCERTAIN,UNCERTAIN
-0.1074136134393494,rule_8477f6cb4205d961,grain_free is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,12,UNCERTAIN,UNCERTAIN
0.2779881319770354,rule_84a2baca0db72142,light_source_type has different explicit values,different_value,RULE_CANDIDATE,23,UNCERTAIN,UNCERTAIN
-0.4055498801029754,rule_84b09275aed2279a,max_load has different explicit values,different_value,RULE_CANDIDATE,336,NEGATIVE,GLOBAL
-0.45991295059227405,rule_84c32d2c34ef4495,attachment_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,11,UNCERTAIN,UNCERTAIN
-0.3535085162399942,rule_84eda15f808d1a27,surface_finish is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,140,UNCERTAIN,UNCERTAIN
-0.45486491354784264,rule_85331d6b2187153f,doll_height is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,18,UNCERTAIN,UNCERTAIN
0.005084734769216409,rule_8538dbe98142f084,tip_size is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,30,UNCERTAIN,UNCERTAIN
-0.1946855441424717,rule_8550006198c10284,intended_use has different explicit values,different_value,RULE_CANDIDATE,368,UNCERTAIN,CATEGORY_SPECIFIC
0.1683405237961712,rule_85a30c489e816128,lens_diameter has different explicit values,different_value,RULE_CANDIDATE,11,UNCERTAIN,UNCERTAIN
-0.11104296617227988,rule_862ffea095c9d280,string_tension is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,27,UNCERTAIN,UNCERTAIN
-0.3447226864311625,rule_8630bc2161d81676,strap_material is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,82,UNCERTAIN,UNCERTAIN
-0.5416831062834934,rule_86421409b09c60bd,lock_type has different explicit values,different_value,RULE_CANDIDATE,57,NEGATIVE,CATEGORY_SPECIFIC
0.025380673200204706,rule_8653bf71f7fb24f9,target_hair_type has different explicit values,different_value,RULE_CANDIDATE,55,UNCERTAIN,UNCERTAIN
-0.9138114917991718,rule_86a804769b0751e4,breaking_load has different explicit values,different_value,RULE_CANDIDATE,73,NEGATIVE,CATEGORY_SPECIFIC
-0.018004253248974377,rule_86af020927916faf,effect is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,26,UNCERTAIN,UNCERTAIN
0.1797964927755893,rule_86bf40c5e85022f0,body_material is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,155,UNCERTAIN,CATEGORY_SPECIFIC
0.5027288338422391,rule_8731b7762494dcb4,height_adjustment is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,14,UNCERTAIN,UNCERTAIN
0.3574142716133107,rule_873fa9e999bb2918,connectivity_type has different explicit values,different_value,RULE_CANDIDATE,13,UNCERTAIN,UNCERTAIN
-0.30461702610449626,rule_87407f08fae54d05,flavor_additives has different explicit values,different_value,RULE_CANDIDATE,30,UNCERTAIN,UNCERTAIN
-0.5993641143171136,rule_875bf4fcb922c60b,size_range has different explicit values,different_value,RULE_CANDIDATE,96,NEGATIVE,HETEROGENEOUS
0.01529573297479784,rule_8778e8491a1055dc,switch_type has different explicit values,different_value,RULE_CANDIDATE,18,UNCERTAIN,UNCERTAIN
-0.20629493722481324,rule_877fc964cb9d9eac,package_includes_case is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,31,UNCERTAIN,UNCERTAIN
-0.27396148330449943,rule_87a800567e813e2a,fiber_type has different explicit values,different_value,RULE_CANDIDATE,13,UNCERTAIN,CATEGORY_SPECIFIC
-0.2717149064921445,rule_87efddbb8513676a,fitting_type has different explicit values,different_value,RULE_CANDIDATE,12,UNCERTAIN,UNCERTAIN
-1.147520023846847,rule_881b64caa04f7de6,bed_width has different explicit values,different_value,RULE_CANDIDATE,65,NEGATIVE,CATEGORY_SPECIFIC
-0.0011167042353338646,rule_88443d8b061e0d07,side_material is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,10,UNCERTAIN,UNCERTAIN
0.34845523261982514,rule_885435a332720cb4,insole_length is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,185,POSITIVE,CATEGORY_SPECIFIC
-0.16926771542286176,rule_885e171d3adcd96b,folding_mechanism is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,48,UNCERTAIN,UNCERTAIN
-0.030648466448133883,rule_8863816b439a9c08,paint_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,16,UNCERTAIN,UNCERTAIN
-0.40203143413032205,rule_88975524bc746ad7,model_style is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,82,UNCERTAIN,UNCERTAIN
-1.2828927717108476,rule_8898512a84d2227a,color_count has different explicit values,different_value,RULE_CANDIDATE,57,NEGATIVE,GLOBAL
0.3503202268203811,rule_89079e8653064d67,material_finish has different explicit values,different_value,RULE_CANDIDATE,13,UNCERTAIN,UNCERTAIN
-0.20101105992904167,rule_8941b962de631403,package_width is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,20,UNCERTAIN,UNCERTAIN
-0.32618215646323506,rule_8942ac850ac4853f,publication_year is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,16,UNCERTAIN,UNCERTAIN
-0.7449415118060896,rule_894629acee5b9a10,cpu_model has different explicit values,different_value,RULE_CANDIDATE,164,NEGATIVE,CATEGORY_SPECIFIC
0.2006197823494987,rule_897acc7a0722702b,pillowcase_count has different explicit values,different_value,RULE_CANDIDATE,21,UNCERTAIN,UNCERTAIN
0.15572390316603837,rule_89b7d324a2fce544,ring_style has different explicit values,different_value,RULE_CANDIDATE,26,UNCERTAIN,UNCERTAIN
-0.1160276697110478,rule_89c75a1a31bd2ef3,cutting_width has different explicit values,different_value,RULE_CANDIDATE,10,UNCERTAIN,UNCERTAIN
-0.6044969913300388,rule_8a2e4af72effe503,compatible_brand has different explicit values,different_value,RULE_CANDIDATE,45,NEGATIVE,CATEGORY_SPECIFIC
0.045969552332300434,rule_8a33bd3b0375b7e9,connector_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,40,POSITIVE,UNCERTAIN
0.12718623462604428,rule_8ac97b607cfade41,toy_height is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,33,UNCERTAIN,UNCERTAIN
0.2183140296721724,rule_8aecf2298a8b26d8,fork_travel has different explicit values,different_value,RULE_CANDIDATE,18,UNCERTAIN,UNCERTAIN
-0.5257040225096502,rule_8b3171c6f85f26f5,canvas_base has different explicit values,different_value,RULE_CANDIDATE,47,NEGATIVE,CATEGORY_SPECIFIC
-0.34681236355606,rule_8b544894e50e655a,profile_color has different explicit values,different_value,RULE_CANDIDATE,11,UNCERTAIN,UNCERTAIN
-0.26535837090078007,rule_8b70ca33da51229a,backrest_height has different explicit values,different_value,RULE_CANDIDATE,21,UNCERTAIN,UNCERTAIN
-0.31704894564705904,rule_8b78865aba31f348,size_number has different explicit values,different_value,RULE_CANDIDATE,15,UNCERTAIN,UNCERTAIN
0.3983068124168592,rule_8bd5d47d058597aa,expiration_date is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,10,UNCERTAIN,UNCERTAIN
-0.11234544129707028,rule_8be54e50b75ee338,net_volume has different explicit values,different_value,RULE_CANDIDATE,18,UNCERTAIN,UNCERTAIN
-0.07737252114457281,rule_8c042406fb1feb42,metal_color is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,14,UNCERTAIN,UNCERTAIN
-0.4624018392597793,rule_8c1295b6f1ff02d5,body_type has different explicit values,different_value,RULE_CANDIDATE,26,NEGATIVE,CATEGORY_SPECIFIC
0.26756827202863637,rule_8c1ab2ff0c505580,insole_material has different explicit values,different_value,RULE_CANDIDATE,493,UNCERTAIN,UNCERTAIN
0.1509027344258779,rule_8c2d51dd7fc9659b,packaging_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,395,POSITIVE,GLOBAL
-0.2756545230918402,rule_8c30c5fd007b7b60,net_weight is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,189,UNCERTAIN,UNCERTAIN
-0.08472497044496054,rule_8c3fad5e2fa264c0,chip_included is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,35,UNCERTAIN,UNCERTAIN
0.7374388381247113,rule_8c630b5f52eb55fb,manufacturer has different explicit values,different_value,RULE_CANDIDATE,17,UNCERTAIN,UNCERTAIN
0.2953764732718001,rule_8ccd27a2a0240bcf,scent_description has different explicit values,different_value,RULE_CANDIDATE,19,UNCERTAIN,UNCERTAIN
-0.18503097819028344,rule_8d3e0ec9303256e5,product_feature is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,11,UNCERTAIN,UNCERTAIN
-0.4057627651321477,rule_8d63cf32d2fed52e,room_type has different explicit values,different_value,RULE_CANDIDATE,10,UNCERTAIN,UNCERTAIN
-0.4331918679114892,rule_8d6a3a18dd4e13df,tool_type has different explicit values,different_value,RULE_CANDIDATE,21,UNCERTAIN,UNCERTAIN
-0.09706499542654663,rule_8d6fe675ff8116e7,chain_width is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,11,UNCERTAIN,UNCERTAIN
-0.16927620939213076,rule_8d89383e3751dbe8,mounting_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,99,UNCERTAIN,CATEGORY_SPECIFIC
-0.6123073204697428,rule_8dc017e0de7a692a,panel_width has different explicit values,different_value,RULE_CANDIDATE,12,UNCERTAIN,UNCERTAIN
-0.4144971725736113,rule_8df9e76a5d2efd63,car_model_compatibility is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,12,UNCERTAIN,UNCERTAIN
-0.32687962672487303,rule_8e08d032801e9e93,thread_size has different explicit values,different_value,RULE_CANDIDATE,13,UNCERTAIN,UNCERTAIN
-0.22802790361389594,rule_8e509838c244af6d,plating has different explicit values,different_value,RULE_CANDIDATE,31,UNCERTAIN,UNCERTAIN
-0.4128012713502973,rule_8e5a5e2c315fe42a,operating_system has different explicit values,different_value,RULE_CANDIDATE,98,NEGATIVE,CATEGORY_SPECIFIC
-0.2989895169816867,rule_8e6cbc0921699f5a,steel_grade has different explicit values,different_value,RULE_CANDIDATE,12,UNCERTAIN,UNCERTAIN
-0.2013689287632479,rule_8e6cd996f2667dec,bag_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,15,UNCERTAIN,UNCERTAIN
-0.5740043921774288,rule_8e82137f7157d410,closure_type has different explicit values,different_value,RULE_CANDIDATE,755,NEGATIVE,GLOBAL
-0.14412557779214144,rule_8ea3d9064e889dd2,scent is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,496,UNCERTAIN,CATEGORY_SPECIFIC
-0.3079621336203936,rule_8eaff9b8cfdcc255,case_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,21,UNCERTAIN,UNCERTAIN
-1.09580017622052,rule_8eb0649a5cc85498,lash_length has different explicit values,different_value,RULE_CANDIDATE,59,NEGATIVE,CATEGORY_SPECIFIC
0.05254884568119784,rule_8eda47e7400eeab8,color_temperature has different explicit values,different_value,RULE_CANDIDATE,81,UNCERTAIN,UNCERTAIN
-0.5691995520161297,rule_8edca95ca01358cf,rated_current has different explicit values,different_value,RULE_CANDIDATE,55,UNCERTAIN,UNCERTAIN
-0.35983547265037347,rule_8eddd4bf86a06569,glass_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,25,UNCERTAIN,UNCERTAIN
0.01565149237048718,rule_8ef236212f552019,bed_base_type has different explicit values,different_value,RULE_CANDIDATE,21,UNCERTAIN,UNCERTAIN
0.7151714785561012,rule_8efea6761f9bc057,lumbar_support is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,19,UNCERTAIN,CATEGORY_SPECIFIC
-1.2710593795745746,rule_8f34258cfe0a4f40,flavor_profile has different explicit values,different_value,RULE_CANDIDATE,292,NEGATIVE,GLOBAL
0.2053699221444815,rule_8f3587d7f9b0e3d7,design_style is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,39,UNCERTAIN,UNCERTAIN
-0.37519689976423115,rule_8f3cbcf9bfa922ee,table_depth has different explicit values,different_value,RULE_CANDIDATE,22,UNCERTAIN,UNCERTAIN
-0.6916759479202195,rule_8f7cc5c5bb5b7eac,brush_shape is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,28,UNCERTAIN,UNCERTAIN
0.06358761201670607,rule_8f9db12c86229ca5,line_width_mm is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,17,UNCERTAIN,UNCERTAIN
-0.9733650891652041,rule_8fa25cdb4fe1bd4d,sheet_size has different explicit values,different_value,RULE_CANDIDATE,83,NEGATIVE,CATEGORY_SPECIFIC
-0.0701911575635685,rule_8fc0c127667d3388,working_length is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,11,UNCERTAIN,UNCERTAIN
0.07707826510121252,rule_8fc488457ddf8e45,keyboard_layout has different explicit values,different_value,RULE_CANDIDATE,31,UNCERTAIN,UNCERTAIN
-1.5059174143848557,rule_8fe2341b24666d69,canvas_size has different explicit values,different_value,RULE_CANDIDATE,45,NEGATIVE,CATEGORY_SPECIFIC
-0.19736780139444185,rule_8fec042cdfc7ddc9,target_audience has different explicit values,different_value,RULE_CANDIDATE,483,UNCERTAIN,HETEROGENEOUS
-0.4552614697330678,rule_8ff5f8a6a5373b55,optical_power is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,24,UNCERTAIN,UNCERTAIN
0.3004224805507329,rule_900287337dc16d80,storage_temperature_min has different explicit values,different_value,RULE_CANDIDATE,179,POSITIVE,CATEGORY_SPECIFIC
0.038630296225854864,rule_9042315532ff2d32,laptop_compatibility is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,11,UNCERTAIN,UNCERTAIN
0.025819705389810634,rule_9059298ad3a48944,vehicle_model_compatibility has different explicit values,different_value,RULE_CANDIDATE,13,UNCERTAIN,UNCERTAIN
-0.3872208775079559,rule_907d36b4623edd57,collar_width has different explicit values,different_value,RULE_CANDIDATE,15,UNCERTAIN,UNCERTAIN
-0.013529238509156293,rule_9091769d9542d5d0,diameter_cm has different explicit values,different_value,RULE_CANDIDATE,11,UNCERTAIN,UNCERTAIN
-0.3966531159548866,rule_90b00f1e496aad0f,frame_shape is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,98,NEGATIVE,GLOBAL
0.13499320425372338,rule_90d8c9f304aae0d9,hole_count is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,22,UNCERTAIN,UNCERTAIN
-0.9738429678494932,rule_90e2417b07fa7ab2,sole_material has different explicit values,different_value,RULE_CANDIDATE,1107,NEGATIVE,CATEGORY_SPECIFIC
-0.25707563725481036,rule_910928571502506a,light_transmission is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,15,UNCERTAIN,UNCERTAIN
-0.5421904621412377,rule_91815554840c6873,print_design has different explicit values,different_value,RULE_CANDIDATE,36,NEGATIVE,UNCERTAIN
0.6056470230541969,rule_9183148d1ea6aee6,target_surface has a subset or specificity difference,specificity_difference,RULE_CANDIDATE,30,POSITIVE,CATEGORY_SPECIFIC
0.027559484527879957,rule_918d47c7d0f9ea22,sheet_count is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,59,UNCERTAIN,UNCERTAIN
-0.08131149161679847,rule_91bd04412d5c9c25,movement_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,56,UNCERTAIN,UNCERTAIN
0.23113013439506028,rule_91bddd10a04bfbde,sheet_capacity is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,22,UNCERTAIN,UNCERTAIN
-0.0007113732668239433,rule_91cccc9b5980c637,vehicle_brand has different explicit values,different_value,RULE_CANDIDATE,38,UNCERTAIN,UNCERTAIN
-0.022729251961912982,rule_91f234aa6cc145ef,product_dimensions is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,63,UNCERTAIN,UNCERTAIN
0.5942304858454681,rule_920e1308557b8371,total_weight is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,24,POSITIVE,CATEGORY_SPECIFIC
0.10207149439275093,rule_922f9f79398aa181,size_length is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,16,UNCERTAIN,UNCERTAIN
-0.1575530938253621,rule_924946995e4c2812,glass_thickness is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,11,UNCERTAIN,UNCERTAIN
-0.8733465094355992,rule_92570f96416ccbbd,model_line has different explicit values,different_value,RULE_CANDIDATE,214,NEGATIVE,GLOBAL
-0.049938643447899604,rule_92685f167768fd1b,platform_height is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,67,UNCERTAIN,UNCERTAIN
-0.45770263334535816,rule_926a4319dbe7b3d9,tabletop_width has different explicit values,different_value,RULE_CANDIDATE,12,UNCERTAIN,UNCERTAIN
-0.13391645579784775,rule_929d7a2d970b3566,section_count has different explicit values,different_value,RULE_CANDIDATE,11,UNCERTAIN,UNCERTAIN
0.07196090799908621,rule_92c97306f2d1100c,package_volume is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,22,UNCERTAIN,UNCERTAIN
0.5201897010428365,rule_92e1f4c156f3544d,gross_weight is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,31,POSITIVE,CATEGORY_SPECIFIC
-0.09816288739358253,rule_92f75bcbc2deeefa,belt_length has different explicit values,different_value,RULE_CANDIDATE,11,UNCERTAIN,UNCERTAIN
-0.17174924969236724,rule_937e8a8ed4137115,package_contents has different explicit values,different_value,RULE_CANDIDATE,1462,NEGATIVE,GLOBAL_WITH_EXCEPTIONS
-0.3674185316733524,rule_93ca37219449a3b0,disc_thickness is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,21,UNCERTAIN,UNCERTAIN
-0.24432288077725206,rule_93cb0b061dd847c0,steering_wheel_feature is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,14,UNCERTAIN,UNCERTAIN
-0.8970126337066422,rule_93eab4418433d2d1,color_pattern has different explicit values,different_value,RULE_CANDIDATE,58,NEGATIVE,CATEGORY_SPECIFIC
-0.06375990747966885,rule_941f755155286741,replacement_schedule is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,18,UNCERTAIN,UNCERTAIN
-0.09035504838389767,rule_943cc5c90eeca548,backpack_type has different explicit values,different_value,RULE_CANDIDATE,11,UNCERTAIN,UNCERTAIN
-0.622054386541547,rule_94472bdf900c7c71,connector_size has different explicit values,different_value,RULE_CANDIDATE,19,UNCERTAIN,CATEGORY_SPECIFIC
0.20930661826523703,rule_9487ce5e7cefacf5,model_design is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,11,UNCERTAIN,UNCERTAIN
-0.521915291370769,rule_94d9563a45e8ced2,dietary_purpose has different explicit values,different_value,RULE_CANDIDATE,10,UNCERTAIN,CATEGORY_SPECIFIC
-0.4544637217469397,rule_951f6c30c0d1ac1c,uv_protection is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,53,NEGATIVE,UNCERTAIN
0.06960908364208826,rule_956d566fde0ca574,volume is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,612,POSITIVE,GLOBAL
0.0540550816978541,rule_957801bea28e0615,target_fish has different explicit values,different_value,RULE_CANDIDATE,14,UNCERTAIN,UNCERTAIN
-0.1518041214216488,rule_95b369202498b667,string_gauge_range is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,16,UNCERTAIN,UNCERTAIN
0.5245497481060151,rule_95e827fc2f3a1c05,width_mm is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,20,POSITIVE,UNCERTAIN
-0.7002963915535543,rule_9651a19993ac1de7,lens_material has different explicit values,different_value,RULE_CANDIDATE,212,NEGATIVE,GLOBAL
-0.20588590388885714,rule_9686f340f45674e7,sleeping_area_dimensions has different explicit values,different_value,RULE_CANDIDATE,19,UNCERTAIN,CATEGORY_SPECIFIC
-0.2720722951474586,rule_96d00284f68afec1,ruling_type has different explicit values,different_value,RULE_CANDIDATE,20,UNCERTAIN,UNCERTAIN
-0.8365789610193892,rule_97453a21395328ce,lens_width has different explicit values,different_value,RULE_CANDIDATE,1462,NEGATIVE,GLOBAL
0.22585852790026986,rule_97511a5a6fac29ae,storage_conditions is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,22,UNCERTAIN,UNCERTAIN
0.2506955987877786,rule_98b6f7ab7367eaae,stone_shape is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,23,UNCERTAIN,UNCERTAIN
-0.3116023919119547,rule_98bde0790583b1c4,car_body_type has different explicit values,different_value,RULE_CANDIDATE,32,UNCERTAIN,UNCERTAIN
-0.5263400644278531,rule_98da84a73e0b9b5b,target_fabric_type has different explicit values,different_value,RULE_CANDIDATE,33,UNCERTAIN,UNCERTAIN
0.007337886399952375,rule_98febdaa72fba26a,cover_material has different explicit values,different_value,RULE_CANDIDATE,44,UNCERTAIN,UNCERTAIN
0.056656495365403604,rule_9913934470ceff39,growing_location is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,11,UNCERTAIN,UNCERTAIN
0.18236194756053783,rule_99269334d9099aef,wifi_standard has different explicit values,different_value,RULE_CANDIDATE,12,UNCERTAIN,UNCERTAIN
-0.07305852373053558,rule_994bc1aff58a21a6,fullness is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,13,UNCERTAIN,UNCERTAIN
0.9442124870632639,rule_99569e39e1716d1c,has_headrest has different explicit values,different_value,RULE_CANDIDATE,10,UNCERTAIN,CATEGORY_SPECIFIC
-0.9223603941243512,rule_9956d24285e87cff,sink_model has different explicit values,different_value,RULE_CANDIDATE,42,NEGATIVE,CATEGORY_SPECIFIC
-1.2669448438038753,rule_9985fc48a8512f98,cylinder_power has different explicit values,different_value,RULE_CANDIDATE,294,NEGATIVE,CATEGORY_SPECIFIC
-0.05574363095832797,rule_998a9ae48c0c469d,battery_life is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,10,UNCERTAIN,UNCERTAIN
-0.3911951823198276,rule_9a4d3fa8854e8179,headboard_height has different explicit values,different_value,RULE_CANDIDATE,21,NEGATIVE,CATEGORY_SPECIFIC
-0.19641209237619728,rule_9a5e10105727a207,polymer_coating is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,15,UNCERTAIN,UNCERTAIN
-1.1702902865210558,rule_9a63e5a726d04290,thickness has different explicit values,different_value,RULE_CANDIDATE,119,NEGATIVE,GLOBAL
-0.14372118032821873,rule_9ae2241e466102fc,tilt_mechanism has different explicit values,different_value,RULE_CANDIDATE,16,UNCERTAIN,UNCERTAIN
-0.3883895155990122,rule_9b119c930810eeb7,power_watts has different explicit values,different_value,RULE_CANDIDATE,27,NEGATIVE,CATEGORY_SPECIFIC
-0.16194085621403087,rule_9b5d3d7684c2cd46,shoe_size is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,98,UNCERTAIN,UNCERTAIN
-0.07800544168566803,rule_9bec83aac087035c,shade_color is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,13,UNCERTAIN,UNCERTAIN
-0.21700496306860637,rule_9c39f047ad365f77,hook_type has different explicit values,different_value,RULE_CANDIDATE,14,UNCERTAIN,UNCERTAIN
-0.08263742854698393,rule_9c721303f57e5239,frame_size_inches has different explicit values,different_value,RULE_CANDIDATE,10,UNCERTAIN,UNCERTAIN
-0.5333248448495703,rule_9cc56d3ce384aa97,cocoa_percentage is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,10,UNCERTAIN,UNCERTAIN
0.04105571033728582,rule_9cee8b136987cb22,us_size is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,15,UNCERTAIN,UNCERTAIN
0.37781114972116175,rule_9cfb1ad672049cde,coverage_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,10,UNCERTAIN,UNCERTAIN
0.013501256490661091,rule_9d01fed3af16c344,door_surface has different explicit values,different_value,RULE_CANDIDATE,26,UNCERTAIN,UNCERTAIN
