attribute_name,item_support,occurrences,cumulative_occurrence_coverage,is_frequent
поддержка ethernet,2,2,0.9966837302544788,False
поддержка ip-камер,2,2,0.9966843977134192,False
поддержка opengl,2,2,0.9966850651723596,False
поддержка otg,2,2,0.9966857326313,False
поддержка uhs,2,2,0.9966864000902405,False
поддержка верхних вентиляторов,2,2,0.9966870675491809,False
поддержка голосового помощника,2,2,0.9966877350081214,False
поддержка мультимедиа,2,2,0.9966884024670617,False
поддержка операционных систем,2,2,0.9966890699260021,False
поддержка памяти ecc,2,2,0.9966897373849426,False
поддержка регистровой памяти,2,2,0.996690404843883,False
поддержка стандарта влагозащиты,2,2,0.9966910723028235,False
поддержка стандартов hdr,2,2,0.9966917397617638,False
поддержка съемных носителей,2,2,0.9966924072207043,False
поддержка частот памяти,2,2,0.9966930746796447,False
подкладка чехла,2,2,0.9966937421385852,False
подключение внешних камер,2,2,0.9966944095975256,False
подключение газа,2,2,0.996695077056466,False
подключение гарнитуры,2,2,0.9966957445154064,False
подключение к компьютеру,2,2,0.9966964119743469,False
подключение к пылесосу,2,2,0.9966970794332873,False
подключение к теплообменнику (резьба кн),2,2,0.9966977468922278,False
подключение отопления,2,2,0.9966984143511681,False
подлокотник,2,2,0.9966990818101086,False
подогрев готовых тостов,2,2,0.996699749269049,False
подогрев до заданной температуры,2,2,0.9967004167279895,False
подсветка деки,2,2,0.9967010841869299,False
подсветка кнопок,2,2,0.9967017516458703,False
подсветка наушников,2,2,0.9967024191048107,False
подсветка пульта,2,2,0.9967030865637512,False
подсветка символов на дисплее,2,2,0.9967037540226916,False
подставка для зарядки,2,2,0.9967044214816321,False
подставка для зонта в комплекте,2,2,0.9967050889405724,False
подставка с отсеком для хранения шнура,2,2,0.9967057563995129,False
подстройка диоптрий,2,2,0.9967064238584533,False
подсумки в комплекте,2,2,0.9967070913173938,False
подхват,2,2,0.9967077587763342,False
подходит для aeg,2,2,0.9967084262352746,False
подходит для барбершопа,2,2,0.996709093694215,False
подходит для газовых плит,2,2,0.9967097611531555,False
подходит для гитар,2,2,0.9967104286120959,False
подходит для гостиниц,2,2,0.9967110960710364,False
подходит для демисезонной носки,2,2,0.9967117635299767,False
подходит для кабеля диаметром (макс),2,2,0.9967124309889172,False
подходит для кабеля диаметром (мин),2,2,0.9967130984478576,False
подходит для моделей,2,2,0.996713765906798,False
подходит для септика,2,2,0.9967144333657385,False
подходит для стеклокерамических плит,2,2,0.9967151008246788,False
подходит для электрических плит,2,2,0.9967157682836193,False
подходит к капсульным кофемашинам,2,2,0.9967164357425597,False
подходящие тормоза,2,2,0.9967171032015002,False
позолоченное ушко,2,2,0.9967177706604406,False
показания к применения,2,2,0.996718438119381,False
показатель плотности,2,2,0.9967191055783214,False
поколение,2,2,0.9967197730372619,False
поколение процессоров,2,2,0.9967204404962023,False
покрытие внешней поверхности,2,2,0.9967211079551428,False
покрытие на 1 kg,2,2,0.9967217754140831,False
покрытие рукояток,2,2,0.9967224428730236,False
поле зрения на удалении 1000 м,2,2,0.996723110331964,False
поле зрения окуляра,2,2,0.9967237777909045,False
"поле зрения, в градусах",2,2,0.9967244452498449,False
полезная глубина,2,2,0.9967251127087853,False
полезная площадь (м2),2,2,0.9967257801677257,False
полипропиленовый,2,2,0.9967264476266662,False
полка для чашек,2,2,0.9967271150856066,False
полки холодильной камеры,2,2,0.9967277825445471,False
"полная выходная мощность звука (rms), вт",2,2,0.9967284500034874,False
полная мощность,2,2,0.9967291174624279,False
полнопроходной,2,2,0.9967297849213683,False
полнота стопы,2,2,0.9967304523803088,False
полный привод,2,2,0.9967311198392492,False
положение барбекю,2,2,0.9967317872981896,False
положение ребенка,2,2,0.99673245475713,False
положение сборки,2,2,0.9967331222160705,False
пониженный уровень шума,2,2,0.9967337896750109,False
поплавок в комплекте,2,2,0.9967344571339514,False
порожки,2,2,0.9967351245928917,False
порт thunderbolt 4,2,2,0.9967357920518322,False
порт usb 3.0,2,2,0.9967364595107726,False
порт usb 3.1,2,2,0.9967371269697131,False
порт usb 3.1 type c,2,2,0.9967377944286535,False
порт usb 3.2 тип a,2,2,0.996738461887594,False
посадочный диаметр насадки,2,2,0.9967391293465343,False
"посадочный диаметр окуляров, в дюймах",2,2,0.9967397968054748,False
"посадочный размер вентиляционного канала, мм",2,2,0.9967404642644152,False
потребляемая мощность вентилятора,2,2,0.9967411317233557,False
"потребляемая мощность при охлаждении, в ваттах",2,2,0.9967417991822961,False
"потребляемая мощность, квт",2,2,0.9967424666412364,False
пред. допустимое давление (бар),2,2,0.9967431341001769,False
предохранитель,2,2,0.9967438015591173,False
предустановленная сжо,2,2,0.9967444690180578,False
премиум-класс,2,2,0.9967451364769983,False
"преодоление препятствий, в мм",2,2,0.9967458039359386,False
префильтр,2,2,0.996746471394879,False
привод педали,2,2,0.9967471388538195,False
приготовление латте,2,2,0.9967478063127599,False
приготовление под давлением,2,2,0.9967484737717004,False
прижим бумаги,2,2,0.9967491412306407,False
призовое место,2,2,0.9967498086895812,False
приклеивание,2,2,0.9967504761485216,False
применяется для,2,2,0.9967511436074621,False
принадлежности для монтажа,2,2,0.9967518110664025,False
принадлежность,2,2,0.9967524785253429,False
принцип действия бетоносмесителя,2,2,0.9967531459842833,False
принцип действия узо,2,2,0.9967538134432238,False
принцип имитации пламени,2,2,0.9967544809021642,False
принцип работы газового котла,2,2,0.9967551483611047,False
принцип соединения деталей,2,2,0.996755815820045,False
принцип увлажнения воздуха,2,2,0.9967564832789855,False
присоединительная резьба,2,2,0.9967571507379259,False
"присоединительный размер ("")",2,2,0.9967578181968664,False
"проветриваемая площадь, в метрах квадратных",2,2,0.9967584856558068,False
программируемые клавиши,2,2,0.9967591531147472,False
программы автоматического приготовления,2,2,0.9967598205736876,False
программы сушильной машины,2,2,0.9967604880326281,False
программы сушки,2,2,0.9967611554915685,False
продолжительность включения при максимальном токе,2,2,0.996761822950509,False
продолжительность работы,2,2,0.9967624904094493,False
"продолжительность работы, в режиме ожидания, в часах",2,2,0.9967631578683898,False
"продолжительность работы, при активном использовании, в часах",2,2,0.9967638253273302,False
проекционная технология,2,2,0.9967644927862707,False
проигрывание с usb,2,2,0.9967651602452111,False
производитель видеопроцессора,2,2,0.9967658277041515,False
производитель садовой техники,2,2,0.9967664951630919,False
производитель совместимого мотора,2,2,0.9967671626220324,False
производитель совместимых наушников,2,2,0.9967678300809728,False
производительность (кг/мин),2,2,0.9967684975399133,False
производительность (л/мин),2,2,0.9967691649988536,False
производительность воздуха,2,2,0.996769832457794,False
производительность компрессора,2,2,0.9967704999167345,False
производительность л/час,2,2,0.996771167375675,False
производительность на входе (л/мин),2,2,0.9967718348346154,False
производительность нагрева,2,2,0.9967725022935557,False
производительность охлаждения,2,2,0.9967731697524962,False
производительность по осушению (л/ч),2,2,0.9967738372114366,False
"производительность, в литрах в час",2,2,0.9967745046703771,False
прокладка в пучках,2,2,0.9967751721293175,False
пропускная способность (мб/с),2,2,0.9967758395882579,False
пропускная способность интерфейса (гбит/сек),2,2,0.9967765070471983,False
"пропускная способность интерфейса, в мб/с",2,2,0.9967771745061388,False
"пропускная способность, в литрах в минуту",2,2,0.9967778419650792,False
"пропускной ток, в ма",2,2,0.9967785094240197,False
прорезиненная накладки,2,2,0.99677917688296,False
прорезиненная поверхность для опоры,2,2,0.9967798443419005,False
прорезиненные вставки,2,2,0.9967805118008409,False
противоударный корпус,2,2,0.9967811792597814,False
прототип,2,2,0.9967818467187218,False
профиль плинтуса,2,2,0.9967825141776622,False
профиль порожка,2,2,0.9967831816366026,False
профиль сечения,2,2,0.9967838490955431,False
профиль трости,2,2,0.9967845165544835,False
прямой отжим,2,2,0.996785184013424,False
"пусковой ток, а",2,2,0.9967858514723643,False
пылевой фильтр,2,2,0.9967865189313048,False
работа без подключения к электросети,2,2,0.9967871863902452,False
работа в стеке,2,2,0.9967878538491857,False
работа от прикуривателя,2,2,0.9967885213081261,False
"работает в экосистеме ""умный дом""",2,2,0.9967891887670665,False
работает на баллонном газе,2,2,0.9967898562260069,False
рабочая влажность,2,2,0.9967905236849474,False
"рабочая высота, см",2,2,0.9967911911438878,False
рабочая нагрузка,2,2,0.9967918586028283,False
рабочая нагрузка (кг/сил),2,2,0.9967925260617686,False
рабочая температура макс.,2,2,0.996793193520709,False
рабочая температура мин.,2,2,0.9967938609796495,False
"рабочая температура, в градусах",2,2,0.99679452843859,False
"рабочее напряжение акб, v",2,2,0.9967951958975304,False
рабочий диапазон,2,2,0.9967958633564707,False
рабочий диапазон наружных температур в режиме обогрева (°с),2,2,0.9967965308154112,False
рабочий диапазон наружных температур в режиме охлаждения (°с),2,2,0.9967971982743516,False
рабочий механизм снегоуборщика,2,2,0.9967978657332921,False
рабочий объем,2,2,0.9967985331922325,False
рабочий объем двигателя,2,2,0.9967992006511729,False
рабочих строчек,2,2,0.9967998681101133,False
радиус действия беспроводной связи,2,2,0.9968005355690538,False
радиус действия/длина кабеля,2,2,0.9968012030279942,False
радиусная тумба,2,2,0.9968018704869347,False
разборная штанга,2,2,0.996802537945875,False
развивающие возможности,2,2,0.9968032054048155,False
раздвижная,2,2,0.9968038728637559,False
раздвижной стол,2,2,0.9968045403226964,False
раздвижные,2,2,0.9968052077816368,False
раздвижные ботинки,2,2,0.9968058752405772,False
разделительные перегородки,2,2,0.9968065426995176,False
разлагаемость павов,2,2,0.9968072101584581,False
разлиновка страниц,2,2,0.9968078776173985,False
размер (д х ш х в),2,2,0.996808545076339,False
размер (д х ш х в) (мм),2,2,0.9968092125352794,False
"размер (дxшxв), см",2,2,0.9968098799942198,False
размер (чулков),2,2,0.9968105474531602,False
размер (шхд):,2,2,0.9968112149121007,False
размер max,2,2,0.9968118823710411,False
размер min,2,2,0.9968125498299816,False
размер sim карты,2,2,0.9968132172889219,False
размер torx,2,2,0.9968138847478624,False
размер без подставки,2,2,0.9968145522068028,False
размер биты,2,2,0.9968152196657433,False
размер борта,2,2,0.9968158871246837,False
размер ботинок,2,2,0.9968165545836241,False
"размер ботинок, eur",2,2,0.9968172220425645,False
размер верхнего душа,2,2,0.996817889501505,False
"размер верхнего душа, см",2,2,0.9968185569604454,False
размер вхш (мм),2,2,0.9968192244193859,False
размер головки под ключ,2,2,0.9968198918783262,False
размер головки ручного душа,2,2,0.9968205593372667,False
размер головы,2,2,0.9968212267962071,False
"размер динамика, в дюймах",2,2,0.9968218942551476,False
размер диска,2,2,0.996822561714088,False
размер дхш (мм),2,2,0.9968232291730283,False
"размер зажима, мм",2,2,0.9968238966319688,False
размер застежки,2,2,0.9968245640909092,False
размер зеркала,2,2,0.9968252315498497,False
"размер зерна, мм",2,2,0.9968258990087902,False
размер иглы,2,2,0.9968265664677305,False
"размер карты, см (вхш)",2,2,0.9968272339266709,False
размер катетера,2,2,0.9968279013856114,False
размер колеса,2,2,0.9968285688445518,False
размер коробки (шхдхг),2,2,0.9968292363034923,False
"размер корпуса, дюймы",2,2,0.9968299037624326,False
"размер корпуса, мм",2,2,0.9968305712213731,False
размер крепления vesa,2,2,0.9968312386803135,False
размер листа дхш (мм),2,2,0.996831906139254,False
размер наволочки (см),2,2,0.9968325735981944,False
"размер насадки, в миллиметрах",2,2,0.9968332410571348,False
размер ниши для встраивания (шхг),2,2,0.9968339085160752,False
размер ноутбука,2,2,0.9968345759750157,False
размер оперативной памяти,2,2,0.9968352434339561,False
размер основания ракетки,2,2,0.9968359108928966,False
"размер основного шрифта, мм",2,2,0.9968365783518369,False
"размер основы, длина в сантиметрах",2,2,0.9968372458107774,False
"размер основы, ширина в сантиметрах",2,2,0.9968379132697178,False
размер отсека для хранения (шxвxг),2,2,0.9968385807286583,False
размер патрубка,2,2,0.9968392481875987,False
размер перчаток для единоборств,2,2,0.9968399156465391,False
размер пластины,2,2,0.9968405831054795,False
размер пододеяльника (см),2,2,0.99684125056442,False
"размер подушки (дxш), см",2,2,0.9968419180233604,False
размер полотна,2,2,0.9968425854823009,False
размер полотна вышивки,2,2,0.9968432529412412,False
размер помазка,2,2,0.9968439204001817,False
размер прокладки/тампонов,2,2,0.9968445878591221,False
размер пропускаемых частиц,2,2,0.9968452553180626,False
размер простыни (см),2,2,0.996845922777003,False
размер прямого наконечника,2,2,0.9968465902359434,False
размер рамы (дюйм),2,2,0.9968472576948838,False
"размер рамы, дюйм",2,2,0.9968479251538243,False
размер рукоятки,2,2,0.9968485926127647,False
"размер ручного душа, см",2,2,0.9968492600717052,False
размер с подставкой,2,2,0.9968499275306455,False
"размер сабвуфера, см",2,2,0.996850594989586,False
размер снимка,2,2,0.9968512624485264,False
размер тента,2,2,0.9968519299074668,False
размер точки (мм),2,2,0.9968525973664073,False
размер упаковки (шхгхв),2,2,0.9968532648253476,False
размер фильтруемых частицы,2,2,0.9968539322842881,False
размер хвостовика,2,2,0.9968545997432285,False
размер цилиндра (внешний и внутренний) (в мм),2,2,0.996855267202169,False
размер частиц,2,2,0.9968559346611094,False
размер шлица (крестовые),2,2,0.9968566021200498,False
размер шлица (плоские),2,2,0.9968572695789902,False
"размер экрана, мм",2,2,0.9968579370379307,False
"размер этикетки, см",2,2,0.9968586044968711,False
размер(шхвхг),2,2,0.9968592719558116,False
"размер, в мм",2,2,0.9968599394147519,False
"размер, дюйм",2,2,0.9968606068736924,False
размер/рост,2,2,0.9968612743326328,False
размерная сетка в epg,2,2,0.9968619417915733,False
размеры (вхд),2,2,0.9968626092505137,False
"размеры (вхшхг), в сантиметрах",2,2,0.9968632767094541,False
размеры (вхшхт),2,2,0.9968639441683945,False
размеры (высота),2,2,0.996864611627335,False
"размеры (дxшxв) в разложенном виде, в сантиметрах",2,2,0.9968652790862754,False
размеры (дхвxш),2,2,0.9968659465452159,False
размеры (дхвхш),2,2,0.9968666140041562,False
размеры (шxвxг),2,2,0.9968672814630967,False
размеры (шxвxд),2,2,0.9968679489220371,False
размеры (ширина x высота x толщина),2,2,0.9968686163809776,False
"размеры (шхв), см",2,2,0.996869283839918,False
"размеры (шхгхв) в разложенном виде, см",2,2,0.9968699512988584,False
размеры базы (шхвхг),2,2,0.9968706187577988,False
размеры без подставки (шхвхг),2,2,0.9968712862167393,False
"размеры в сложенном виде (шхгхв), см",2,2,0.9968719536756797,False
"размеры дxшxв, см",2,2,0.9968726211346202,False
размеры доски (дxшxв),2,2,0.9968732885935605,False
"размеры модулей, см",2,2,0.996873956052501,False
"размеры общие шхгхв, см",2,2,0.9968746235114414,False
размеры по дверному коробу (вхш) (см),2,2,0.9968752909703819,False
размеры полотенца для лица,2,2,0.9968759584293223,False
размеры с подставкой (шхвхг),2,2,0.9968766258882626,False
"размеры сиденья (шхг), см",2,2,0.9968772933472031,False
размещение блока питания,2,2,0.9968779608061435,False
размещение бутыли с водой,2,2,0.996878628265084,False
разморозка,2,2,0.9968792957240245,False
разновидность напитка,2,2,0.9968799631829649,False
разрежение,2,2,0.9968806306419052,False
разрешение видеосъемки,2,2,0.9968812981008457,False
разрешение матрицы,2,2,0.9968819655597861,False
"разрешение матрицы, в мп",2,2,0.9968826330187266,False
"разрешение матрицы, в пикселях",2,2,0.996883300477667,False
"разрешение тыловой камеры, в мп",2,2,0.9968839679366074,False
разрешение эхолота,2,2,0.9968846353955478,False
разрывная нагрузка (кг),2,2,0.9968853028544883,False
разрядность вычислений,2,2,0.9968859703134287,False
разъем 8-pin (4+4),2,2,0.9968866377723692,False
разъем 8-pin (6+2),2,2,0.9968873052313095,False
разъем dvi-d,2,2,0.99688797269025,False
разъем для микрофона,2,2,0.9968886401491904,False
разъем для подключения педалей,2,2,0.9968893076081309,False
разъем для подключения подсветки,2,2,0.9968899750670713,False
разъем микрофона,2,2,0.9968906425260117,False
разъем на блоке питания,2,2,0.9968913099849521,False
разъем питания,2,2,0.9968919774438926,False
разъем питания видеокарты 12+4pin (12vhpwr),2,2,0.996892644902833,False
разъем подключения базы к сети,2,2,0.9968933123617735,False
разъемный замок (многоразовый хомут),2,2,0.9968939798207138,False
разъемов hdmi,2,2,0.9968946472796543,False
разъемы (вход),2,2,0.9968953147385947,False
разъемы (выход),2,2,0.9968959821975352,False
разъемы hdmi,2,2,0.9968966496564756,False
разъемы на передней панели,2,2,0.996897317115416,False
разъемы на плате,2,2,0.9968979845743564,False
разъемы розетки,2,2,0.9968986520332969,False
разъемы телевизора,2,2,0.9968993194922373,False
раскладная конструкция,2,2,0.9968999869511778,False
раскладные,2,2,0.9969006544101181,False
распознавание лица,2,2,0.9969013218690586,False
распознавание размера посуды,2,2,0.996901989327999,False
расположение входа,2,2,0.9969026567869395,False
расположение дверцы,2,2,0.9969033242458799,False
расположение корпуса,2,2,0.9969039917048202,False
расположение меха,2,2,0.9969046591637607,False
расположение резьбы отвода,2,2,0.9969053266227011,False
расположение тормозного диска,2,2,0.9969059940816416,False
распорный,2,2,0.996906661540582,False
распылитель,2,2,0.9969073289995224,False
расстояние между ножками,2,2,0.9969079964584628,False
"расстояние от пола до сидения, см",2,2,0.9969086639174033,False
расстояние от стены (мм),2,2,0.9969093313763437,False
расстояние от стены/потолка,2,2,0.9969099988352842,False
"расход воды, л/кг",2,2,0.9969106662942245,False
расход газа,2,2,0.996911333753165,False
расход газа (сжиж./природ.),2,2,0.9969120012121054,False
"расход газа, в г/час",2,2,0.9969126686710459,False
расход топлива (кг),2,2,0.9969133361299863,False
"расход упаковки, м2",2,2,0.9969140035889267,False
расчетное напряжение,2,2,0.9969146710478671,False
расширение,2,2,0.9969153385068076,False
ребристая поверхность,2,2,0.996916005965748,False
регулировка (верх),2,2,0.9969166734246885,False
регулировка высоты диспенсера макс.,2,2,0.9969173408836288,False
регулировка высоты штатива,2,2,0.9969180083425693,False
регулировка громкости звука,2,2,0.9969186758015097,False
регулировка длины подвеса,2,2,0.9969193432604502,False
регулировка длины стежка,2,2,0.9969200107193906,False
регулировка дужек,2,2,0.996920678178331,False
регулировка интенсивности,2,2,0.9969213456372714,False
регулировка крепления по размеру,2,2,0.9969220130962119,False
регулировка нагрева,2,2,0.9969226805551523,False
регулировка наклона рабочей поверхности,2,2,0.9969233480140928,False
регулировка поворота,2,2,0.9969240154730331,False
регулировка поддержки спины,2,2,0.9969246829319736,False
регулировка положения кожуха без инструмента,2,2,0.996925350390914,False
регулировка поясничной области,2,2,0.9969260178498545,False
регулировка силы сцеживания,2,2,0.9969266853087949,False
регулировка степени поджаривания,2,2,0.9969273527677353,False
регулировка температуры сушки,2,2,0.9969280202266757,False
регулировка яркости пламени,2,2,0.9969286876856162,False
регулировки качелей/шезлонга,2,2,0.9969293551445566,False
регулируемая,2,2,0.9969300226034971,False
регулируемая высота верхней панели,2,2,0.9969306900624374,False
регулируемая высота сидения,2,2,0.9969313575213778,False
регулируемая высота стойки,2,2,0.9969320249803183,False
регулируемая нижняя корзина,2,2,0.9969326924392587,False
регулируемая скорость отжима,2,2,0.9969333598981992,False
регулируемые,2,2,0.9969340273571395,False
регулируемый держатель ручного душа,2,2,0.99693469481608,False
регулируемый клапан,2,2,0.9969353622750204,False
регулируемый угол наклона,2,2,0.9969360297339609,False
"режим ""уборка вдоль стены""",2,2,0.9969366971929013,False
"режим ""уборка зигзагом""",2,2,0.9969373646518417,False
режим pin-point,2,2,0.9969380321107821,False
режим sleep,2,2,0.9969386995697226,False
режим «сон»/ночной режим,2,2,0.996939367028663,False
режим байпас,2,2,0.9969400344876035,False
режим защиты зрения,2,2,0.9969407019465438,False
режим колки льда,2,2,0.9969413694054843,False
режим мытья тонкого стекла,2,2,0.9969420368644247,False
режим осушения,2,2,0.9969427043233652,False
режим поддержания температуры,2,2,0.9969433717823056,False
режим фильтрации воздуха,2,2,0.996944039241246,False
режимы видеозаписи,2,2,0.9969447067001864,False
режимы приготовления,2,2,0.9969453741591269,False
режимы работы очистителя воздуха,2,2,0.9969460416180673,False
режимы радар-детектора,2,2,0.9969467090770078,False
режимы синтезатора,2,2,0.9969473765359481,False
резервуар для конденсата,2,2,0.9969480439948886,False
резервуар для молока,2,2,0.996948711453829,False
резиновая накладка,2,2,0.9969493789127695,False
резка алмазными дисками,2,2,0.9969500463717099,False
результат,2,2,0.9969507138306504,False
результат применения аппарата,2,2,0.9969513812895907,False
резьба гайки,2,2,0.9969520487485312,False
резьба для подключения газа,2,2,0.9969527162074716,False
резьба под штатив,2,2,0.9969533836664121,False
резьба присоединения,2,2,0.9969540511253525,False
резьба штуцера,2,2,0.9969547185842929,False
рекомендации к кипячению,2,2,0.9969553860432333,False
рекомендуемая площадь помещения (м2),2,2,0.9969560535021738,False
рекомендуемое топливо,2,2,0.9969567209611142,False
"рекомендуемый минимальный рост, см",2,2,0.9969573884200547,False
рекомендуемый мотор,2,2,0.996958055878995,False
рекомендуется к,2,2,0.9969587233379354,False
ремень через плечо,2,2,0.9969593907968759,False
ресивер,2,2,0.9969600582558164,False
ресурс картриджа,2,2,0.9969607257147568,False
ресурс цветного картриджа/тонера,2,2,0.9969613931736971,False
ретро,2,2,0.9969620606326376,False
решетка для гриля,2,2,0.996962728091578,False
рисунок (узор),2,2,0.9969633955505185,False
рисунок на деке,2,2,0.996964063009459,False
родительская ручка в комплекте,2,2,0.9969647304683993,False
родительский контроль,2,2,0.9969653979273397,False
"ростовка, см",2,2,0.9969660653862802,False
рулонная,2,2,0.9969667328452206,False
румпель,2,2,0.9969674003041611,False
русское меню,2,2,0.9969680677631014,False
русскоязычная инструкция,2,2,0.9969687352220419,False
ручка в комплекте,2,2,0.9969694026809823,False
ручка для горизонтального перемещения,2,2,0.9969700701399228,False
ручки у дверец и ящиков,2,2,0.9969707375988632,False
ручная дуговая сварка mma,2,2,0.9969714050578036,False
ручная фокусировка,2,2,0.996972072516744,False
ручной режим,2,2,0.9969727399756845,False
с барной стойкой,2,2,0.9969734074346249,False
с блестками,2,2,0.9969740748935654,False
с болтами,2,2,0.9969747423525057,False
с бусинами,2,2,0.9969754098114462,False
с валерьянкой,2,2,0.9969760772703866,False
с видео-детектором движения,2,2,0.9969767447293271,False
с встроенным зарядным устройством usb,2,2,0.9969774121882675,False
с выключателем,2,2,0.9969780796472079,False
с выключателем питания,2,2,0.9969787471061483,False
с выходом под гигиенический душ,2,2,0.9969794145650888,False
с голографическим эффектом,2,2,0.9969800820240292,False
с декоративными элементами,2,2,0.9969807494829697,False
с донным клапаном,2,2,0.99698141694191,False
с доступом,2,2,0.9969820844008505,False
с дренажной системой,2,2,0.9969827518597909,False
с дюбелем,2,2,0.9969834193187314,False
с зазубринами,2,2,0.9969840867776718,False
с замком,2,2,0.9969847542366121,False
с застежкой,2,2,0.9969854216955526,False
с защитой от сверления,2,2,0.996986089154493,False
с изображением,2,2,0.9969867566134335,False
с карабином,2,2,0.996987424072374,False
с клапаном,2,2,0.9969880915313143,False
с корзинами,2,2,0.9969887589902547,False
с кронштейном,2,2,0.9969894264491952,False
с крыльями,2,2,0.9969900939081356,False
с кусочками,2,2,0.9969907613670761,False
с магнитом,2,2,0.9969914288260164,False
с манометром,2,2,0.9969920962849569,False
с массажным эффектом,2,2,0.9969927637438973,False
с модуляцией,2,2,0.9969934312028378,False
с наконечниками,2,2,0.9969940986617782,False
с нижним выдувом,2,2,0.9969947661207186,False
с ориентационным освещением,2,2,0.996995433579659,False
с островом,2,2,0.9969961010385995,False
с отверстием для прокладки кабелей и проводов,2,2,0.9969967684975399,False
с поверкой,2,2,0.9969974359564804,False
с поддоном,2,2,0.9969981034154207,False
с подсветкой (индикация напряжения в сети),2,2,0.9969987708743612,False
с подшерстком,2,2,0.9969994383333016,False
с полем для надписи,2,2,0.9970001057922421,False
с прессшайбой,2,2,0.9970007732511825,False
с пультом управления,2,2,0.9970014407101229,False
с расширением,2,2,0.9970021081690633,False
с ребрами жесткости,2,2,0.9970027756280038,False
с ручкой для переноски,2,2,0.9970034430869442,False
с сигнальной лампой,2,2,0.9970041105458847,False
с слаботочным предохранителем,2,2,0.997004778004825,False
с сухопарником,2,2,0.9970054454637655,False
с термометром,2,2,0.9970061129227059,False
с термошайбой,2,2,0.9970067803816464,False
с фацетом,2,2,0.9970074478405868,False
с фиксацией,2,2,0.9970081152995272,False
с функцией памяти,2,2,0.9970087827584676,False
с функцией сквозного канала,2,2,0.997009450217408,False
с центральной вставкой,2,2,0.9970101176763485,False
с чашей в комплекте,2,2,0.997010785135289,False
с шайбой,2,2,0.9970114525942293,False
сайт производителя,2,2,0.9970121200531697,False
самозенкующиеся,2,2,0.9970127875121102,False
самоклеящийся,2,2,0.9970134549710506,False
самоочистка trim,2,2,0.9970141224299911,False
санимобиль,2,2,0.9970147898889314,False
сахарозаменитель,2,2,0.9970154573478719,False
сборка без клея,2,2,0.9970161248068123,False
сварочный ток (mma),2,2,0.9970167922657528,False
световая отдача,2,2,0.9970174597246932,False
световая отдача (лм),2,2,0.9970181271836336,False
световая температура,2,2,0.997018794642574,False
"световой поток, люмен",2,2,0.9970194621015145,False
светодиодная подсветка жк-панели,2,2,0.9970201295604549,False
светоотражающая поверхность,2,2,0.9970207970193954,False
светящиеся,2,2,0.9970214644783358,False
светящиеся колеса,2,2,0.9970221319372762,False
свеча зажигания,2,2,0.9970227993962166,False
свободный рукав,2,2,0.9970234668551571,False
свойства (гигиена),2,2,0.9970241343140975,False
свойства наполнителя,2,2,0.997024801773038,False
свойство,2,2,0.9970254692319783,False
сезонность пены,2,2,0.9970261366909188,False
сейф-книга,2,2,0.9970268041498592,False
семейство насекомых,2,2,0.9970274716087997,False
серия lego,2,2,0.9970281390677401,False
сертификат 80 plus (уровни эффективности),2,2,0.9970288065266805,False
сертификат пожаробезопасности,2,2,0.9970294739856209,False
сетевая вилка в комплекте,2,2,0.9970301414445614,False
сетевое подключение через poe,2,2,0.9970308089035018,False
сечение кабеля (мм2),2,2,0.9970314763624423,False
сечение каркаса,2,2,0.9970321438213826,False
сечение подключаемого провода (мм2),2,2,0.9970328112803231,False
сечение провода (мм2),2,2,0.9970334787392635,False
сечение проводника,2,2,0.997034146198204,False
"сечение проводника, длина",2,2,0.9970348136571444,False
сечение трубы (мм),2,2,0.9970354811160848,False
"сечение, в мм",2,2,0.9970361485750252,False
сигнализатор поклевки,2,2,0.9970368160339657,False
сидение на крышке,2,2,0.9970374834929061,False
синтетический фильтр,2,2,0.9970381509518466,False
синхронизация,2,2,0.9970388184107869,False
"система ""антиветер""",2,2,0.9970394858697273,False
система автоматической очистки бритвы,2,2,0.9970401533286678,False
система всасывания отстриженных волос,2,2,0.9970408207876083,False
система защиты стекла,2,2,0.9970414882465487,False
система измерения размера пуговиц,2,2,0.997042155705489,False
система колеровки,2,2,0.9970428231644295,False
система морозильного отделения,2,2,0.9970434906233699,False
система плавного закрывания двери,2,2,0.9970441580823104,False
система плавного пуска двигателя,2,2,0.9970448255412508,False
система предотвращения потери топлива,2,2,0.9970454930001912,False
система привода,2,2,0.9970461604591316,False
система призм,2,2,0.9970468279180721,False
"система пылеудаления, встроенная в корпус",2,2,0.9970474953770125,False
система равномерного распределения микроволн,2,2,0.997048162835953,False
система размораживания морозильной камеры,2,2,0.9970488302948933,False
система размораживания холодильной камеры,2,2,0.9970494977538338,False
система розжига,2,2,0.9970501652127742,False
система слива воды,2,2,0.9970508326717147,False
система смазки,2,2,0.9970515001306551,False
система стерилизации пара,2,2,0.9970521675895955,False
система холодильного отделения,2,2,0.9970528350485359,False
сифон,2,2,0.9970535025074764,False
сканер штрих-кодов,2,2,0.9970541699664168,False
складной механизм,2,2,0.9970548374253573,False
складные держатели,2,2,0.9970555048842976,False
"скорости, об/мин",2,2,0.9970561723432381,False
скорость (spd),2,2,0.9970568398021785,False
скорость взбивания,2,2,0.997057507261119,False
скорость воспроизведения (об/мин),2,2,0.9970581747200594,False
"скорость вращения вала, об/мин",2,2,0.9970588421789998,False
скорость вращения вентилятора,2,2,0.9970595096379402,False
