id1,id2,canonical_id1,canonical_id2,target,category,hard_subset,title1,title2,normalized_title1,normalized_title2,attributes1,attributes2,full_representation_sha256_1,full_representation_sha256_2,exact_normalized_title_match,numeric_conflict,code_conflict,model_code_conflict,critical_attribute_conflict,sku_vs_human_title,identical_full_representation,unordered_id_pair_target_conflict,representation_pair_target_conflict,definite_label_conflict,suspicious_negative_identity,suspicious_positive_conflict,strong_label_suspicion,very_high_lexical_similarity_negative,very_low_lexical_similarity_positive,title_token_jaccard,title_char_tfidf_cosine,numeric_context_conflict_count,unit_conflict_count,brand_conflict,model_conflict,memory_conflict,color_conflict,s0_score,s2_score,catboost_score
798864070326,395137076451,395137076451,798864070326,1.0,Спорт и отдых,hard_suspicious,nika / снегокат тимка спорт 2+ ws,nika снегокат,nika / снегокат тимка спорт 2+ ws,nika снегокат,"{""цвет"":""желтый"",""материал изделия"":""металл; пластик; искусственная кожа"",""максимальная нагрузка"":""100 кг"",""число мест"":""1"",""особенности снегоката"":""мягкое сиденье; буксировочный трос; усиленный тормоз"",""страна производства"":""россия"",""вес без упаковки (кг)"":""6.2 кг"",""длина упаковки"":""80 см"",""высота упаковки"":""26 см"",""ширина упаковки"":""51 см"",""валюта"":""rub""}","{""бренд"":""nika"",""цвет товара"":""черный"",""название цвета"":""winter sport"",""образец цвета"":""https://cdn1.ozone.ru/s3/multimedia-e/6679529474.jpg"",""длина, см"":""110"",""макс. нагрузка, кг"":""100"",""вид полозьев"":""плоские"",""пол ребенка"":""унисекс"",""тип"":""снегокат"",""ширина, см"":""49""}",4467f7a72214c25a4809269b702a62caf1384c3cee0c16a13286034bd38d0ff5,47469c3882f30ad40658cb350ec9d72e9a4c46526265114584cfc5a50127f572,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0.3333333333333333,0.7088247537612915,0,0,0.0,0.0,0.0,1.0,0.42766607,0.028638791,0.02966006
807453865088,695784822022,695784822022,807453865088,0.0,Обувь,hard_suspicious,туфли betsy,туфли betsy,туфли betsy,туфли betsy,"{""бренд в одежде и обуви"":""betsy"",""коллекция"":""осень-зима 2023"",""цвет товара"":""черный"",""российский размер (обуви)"":""33"",""сезон"":""на любой сезон"",""пол"":""девочки""}","{""страна производства"":""китай"",""материал подошвы"":""тпр"",""цвет"":""синий"",""сезон"":""школа"",""материал верха"":""искусственная кожа"",""материал (состав)"":""искусственная кожа лак (полиуретан-60% резина-20% полиэстер-20%)"",""внутренний материал"":""натуральная кожа"",""размер"":""34""}",0bcf5c94d1821ddb39587e93f1ceaeba7b4ba928086bb5bef2eee32090486000,87bb68b4e72651968727ac633714b41a57d2eb04331f7e8c0fcba0154cea5280,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0000001192092896,0,0,0.0,0.0,0.0,1.0,0.047249716,0.0033569038,0.0045719584
807453865986,618475393040,618475393040,807453865986,1.0,Бытовая химия,hard_suspicious,"ваше хозяйство крем от комаров ""лютоня"", туба, 50 г","крем от комаров ""лютоня"", футляр, 50 г","ваше хозяйство крем от комаров ""лютоня"", туба, 50 g","крем от комаров ""лютоня"", футляр, 50 g","{""вес"":""50 г"",""бренд"":""ваше хозяйство"",""вид насекомых"":""комары, мошки"",""назначение"":""от комаров"",""особенности"":""безопасно для кожи, для использования на улице"",""состав"":""см. на упаковке"",""габариты транспортной упаковки"":""15х2.50х4.50 см"",""вес в транспортной упаковке"":""0.075 кг""}","{""бренд"":""нет бренда"",""вид вредителя"":""комар"",""тип"":""средство от насекомых""}",035c3cc2396fc9f8cc4485a9d1dadc41ab8acde77c059123ec31bd0a59081d5a,edb08d65e27f3618c1258695ccd289de055d85497f4cd1fe40a0b4848b8b3b18,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0.6,0.6576135754585266,0,0,1.0,0.0,0.0,0.0,0.0169425,0.033466615,0.03983292
807453867382,635655247983,635655247983,807453867382,0.0,Аптека,hard_suspicious,спортивные фотохромные очки для чтения proud transitions xtr active blue block uv400,спортивные фотохромные очки для чтения proud transitions xtr active blue block uv400,спортивные фотохромные очки для чтения proud transitions xtr active blue block uv400,спортивные фотохромные очки для чтения proud transitions xtr active blue block uv400,"{""диоптрии"":""- 2.50"",""цвет оправы"":""черный-матовый"",""конструкция"":""ободковая"",""материал оправы"":""комбинированный"",""материал линз"":""пластик"",""форма оправы"":""прямоугольная"",""покрытие линз"":""блокирующее ультрафиолет, antiglare, blueblock"",""пол"":""мужские"",""ширина линзы"":""57 мм"",""межцентровое расстояние"":""64-66"",""длина заушника"":""142 мм""}","{""наличие флексов"":""нет"",""затемнение"":""до 80%"",""бренд"":""proud"",""цвет товара"":""черный матовый"",""название цвета"":""c2"",""страна-изготовитель"":""китай"",""размеры, мм"":""57-18-142"",""размер заушника, мм"":""142"",""коллекция (год)"":""2023"",""конструкция очков"":""ободковые"",""форма оправы"":""прямоугольная"",""материал оправы очков"":""комбинированный"",""материал линз"":""пластик"",""стиль оправы"":""спортивный"",""покрытие линз"":""blueblock,antiglare,uv400"",""ширина линзы, мм"":""57"",""размер моста на переносице, мм"":""18"",""расстояние между оптическими центрами"":""66-68"",""оптическая сила"":""-3.00"",""комплектация"":""футляр, салфетка, очки"",""пол ребенка"":""унисекс"",""пол"":""мужской"",""общая ширина, мм"":""150"",""тип"":""очки для дали""}",2bfe61700ffa15f5f2436a1d8bbf136c06bf1e7800fa28c4d835d5b8aae20594,93d329120e73c1b42ad6385018561c054bce51bf9abc8e80902deb570e376fee,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,0.9999999403953552,0,0,0.0,0.0,0.0,1.0,0.52991724,0.7099932,0.7663493
807453910093,386547175353,386547175353,807453910093,0.0,Обувь,hard_suspicious,кроссовки new balance,кроссовки new balance,кроссовки new balance,кроссовки new balance,"{""бренд в одежде и обуви"":""new balance"",""страна бренда"":""сша"",""коллекция"":""базовая коллекция"",""цвет товара"":""белый"",""особенности модели"":""бантики"",""длина стопы, см"":""25"",""высота каблука, см"":""2"",""материал подкладки обуви"":""искусственные материалы"",""материал стельки"":""искусственные материалы"",""длина стельки, см"":""25"",""материал верха"":""текстиль"",""материал"":""искусственные материалы"",""российский размер"":""36"",""сезон"":""на любой сезон"",""пол"":""женский"",""вид застёжки"":""шнурки"",""высота подошвы, см"":""2"",""информация о размерах"":""рекомендуем принять решение о покупке, ознакомившись с таблицей размеров."",""размер производителя"":""eu37=23.5cm"",""материал подошвы обуви"":""резина"",""спортивное назначение"":""альпинизм"",""вид каблука"":""без каблука""}","{""страна производства"":""вьетнам"",""материал подошвы"":""резина"",""цвет"":""золотой"",""сезон"":""демисезон"",""материал верха"":""натуральная кожа"",""материал (состав)"":""75% нат. кожа - корова,25% полиуретан,100% хлопок,100% резина;"",""внутренний материал"":""полиуретан"",""размер"":""7""}",9da2cc5f4762367ce688382f97d0412940a40cfbfbb7da11ffe932dbc9f3b84c,eb65987effe9299ded30af6e738c4939a69efbe3934721d4aa5ed6afec479446,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.015543648,0.0021405893,0.006408668
807453924858,618475423805,618475423805,807453924858,1.0,Спорт и отдых,hard_suspicious,безынерционная катушка black side zodiac x 2500fd 9+1 подш. bszx2500fd,катушка безынерционная black side zodiac x 3000fd 9+1 подш. (bszx3000fd),безынерционная катушка black side zodiac x 2500fd 9+1 подш. bszx2500fd,катушка безынерционная black side zodiac x 3000fd 9+1 подш. (bszx3000fd),"{""вид"":""безынерционная"",""фрикцион"":""передний"",""передаточное число"":""5.2:1"",""размер шпули"":""2500"",""материал шпули"":""алюминий"",""материал рукояти"":""алюминий"",""положение рукояти"":""под правую и левую руку"",""бейтраннер"":""нет"",""шариковый подшипник"":""9"",""роликовый подшипник"":""1"",""количество подшипников"":""10"",""запасная шпуля в комплекте"":""графитовая"",""вес нетто"":""0.269 кг"",""единица товара"":""штука"",""вес, кг"":""0,32"",""длина, мм"":""100"",""ширина, мм"":""150"",""высота, мм"":""150""}","{""бренд"":""black side"",""тормозная система катушки"":""фрикционный"",""цвет товара"":""зеленый"",""название цвета"":""черный"",""страна-изготовитель"":""китай"",""особенности снасти"":""дополнительная шпуля"",""лескоёмкость"":""0,25мм/165м; 0,28мм/120м; 0,3мм/105м"",""нагрузка на фрикцион, кг"":""10"",""передаточное число катушки"":""5.2:1"",""ручка катушки"":""с двух сторон"",""вид ловли"":""спиннинг"",""материал"":""графит"",""фрикцион"":""передний"",""вид катушки"":""безынерционная"",""размер шпули"":""3000"",""тип"":""катушка"",""вес товара, г"":""277""}",e755f4d8bc1211f38b8ecfac71431c5f8d01f84661c15f102bfb61ee86c6b114,65719df179058c9a2576995d7c86f5f44058841b77b5d85cee834807f21f96f7,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0.6923076923076923,0.7894014120101929,0,0,0.0,0.0,0.0,0.0,0.017389424,0.01059252,0.027238397
807453928453,438086770673,438086770673,807453928453,1.0,Продукты питания,hard_suspicious,азерчай / чай азерчай чёрный с цедрой лимона 25пакетиков,"азерчай чай в пакетиках с цедрой лимона, черный, 25 шт по 1,8 г",азерчай / чай азерчай черный с цедрой лимона 25пакетиков,"азерчай чай в пакетиках с цедрой лимона, черный, 25 шт по 1.8 g","{""вес товара без упаковки (г)"":""84 г"",""вид чая"":""чай пакетированный"",""вес товара с упаковкой (г)"":""84 г"",""срок годности"":""730"",""максимальная температура хранения"":""25"",""минимальная температура хранения"":""5"",""страна производства"":""россия"",""длина упаковки"":""7 см"",""высота упаковки"":""8 см"",""ширина упаковки"":""13 см"",""валюта"":""rub""}","{""бренд"":""азерчай"",""условия хранения"":""хранить в прохладном сухом месте без посторонних запахов при относительной влажности воздуха не более 70%."",""состав"":""чай черный байховый высший сорт, цедра лимона, ароматизатор лимон"",""страна-изготовитель"":""россия"",""особенности напитков, продуктов питания"":""вегетарианский продукт"",""не содержит"":""без гмо"",""упаковка"":""картонная коробка"",""единиц в одном товаре"":""1"",""максимальная температура"":""25"",""минимальная температура"":""5"",""срок годности в днях"":""730"",""вкус/добавки"":""цедра лимона"",""вид чая"":""черный"",""число пакетиков"":""25"",""тип"":""чай в пакетиках"",""вес товара, г"":""45""}",e27756f33b1c7929ef5333c6dfbe1a33af5ef93c5a0b2028631489ecbb315bce,af86cd50e6d0dd3bc1a8a0d6fefacbe862457d2c680427c52f1ca2579024d63f,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,0.4,0.720049262046814,1,1,0.0,0.0,0.0,0.0,0.8483592,0.8772973,0.8162147
807453955967,721554656331,721554656331,807453955967,1.0,Строительство и ремонт,hard_suspicious,подвесная люстра wertmark marta we528.02.713,подвесная люстра wertmark we528.01.713,подвесная люстра wertmark marta we528.02.713,подвесная люстра wertmark we528.01.713,"{""тип"":""люстра"",""назначение"":""для гостиной"",""стиль"":""современный"",""степень пылевлагозащиты"":""20"",""напряжение"":""220-240 в"",""площадь освещения"":""8 м²"",""длина"":""60 см"",""ширина"":""60 см"",""высота"":""200 см"",""материал арматуры"":""металл"",""тип цоколя"":""встроенный светодиодный светильник (led)"",""цвет свечения"":""белый (теплый)"",""габариты транспортной упаковки"":""67х67х14 см"",""вес в транспортной упаковке"":""2.5 кг""}","{""бренд"":""wertmark"",""комплектация лампочками"":""да"",""тип цоколя"":""led"",""цвет товара"":""коричневый"",""страна-изготовитель"":""германия"",""степень защиты"":""ip20"",""высота, мм"":""2000"",""макс. мощность ламп, вт"":""9"",""вид ламп"":""светодиодная"",""напряжение питания, в"":""220"",""материал плафона"":""акрил"",""цвет плафона"":""белый"",""комната"":""гостиная"",""свет"":""теплый белый"",""тип"":""люстра подвесная"",""длина, мм"":""400""}",302f50969e40c86d219955dfcefcc1afe72dc886d10435670499aeff94d39a85,936eed150f8c3e0bbc78d556b150b0c287e3affdf19bac3174006566210b764c,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0.625,0.7759603261947632,0,0,0.0,0.0,0.0,1.0,0.054828797,0.071273156,0.050880738
807453960411,566935796661,566935796661,807453960411,1.0,Мебель,hard_suspicious,"leset кресло трансформер монако, 2 штуки, венге, велюр v 23","кресло-качалка кресло-качалка монако, 69х80х104 см","leset кресло трансформер монако, 2 штуки, венге, велюр v 23","кресло-качалка кресло-качалка монако, 69х80х104 см","{""тип"":""классическое кресло"",""цвет товара"":""венге/велюр v23"",""материал обивки"":""микровелюр"",""материал каркаса"":""фанера, шпон"",""наполнитель"":""пенополиуретан"",""механизм трансформации"":""отсутствует"",""стиль"":""современный"",""ширина"":""68.5 см"",""глубина"":""80 см"",""высота"":""110 см"",""максимальная нагрузка"":""120 кг"",""габариты транспортной упаковки"":""80х70х88 см"",""вес в транспортной упаковке"":""31.2 кг""}","{""артикул"":""ц0066802"",""высота спинки, см"":""75"",""ширина спинки, см"":""66"",""бренд"":""leset"",""покрытие корпуса"":""матовое"",""цвет товара"":""темно-коричневый"",""название цвета"":""венге"",""тип матраса"":""без матраса"",""страна-изготовитель"":""россия"",""глубина, см"":""80"",""форма поставки"":""в разобранном виде"",""конструктивные особенности"":""мягкое изголовье"",""материал наполнителя"":""пенополиуретан"",""ориентация"":""универсальный"",""высота, см"":""104"",""исполнение"":""деревянное"",""вид выпуска товара"":""фабричное производство"",""материал обивки"":""рогожка"",""материал корпуса"":""береза"",""макс. нагрузка, кг"":""120"",""высота сиденья, см"":""45"",""комплектация"":""кресло классическое - 1 шт"",""назначение (помещение)"":""для дачи"",""комната"":""терраса"",""глубина сиденья, см"":""55"",""ширина сиденья, см"":""54"",""стиль дизайна"":""модерн"",""тип"":""кресло-качалка"",""вид раскладывания"":""нераскладной"",""вес товара, г"":""14"",""ширина, см"":""69""}",532fb95698556f60ac1aca8201c0bef8a49840df8e5a9ec2efe626adeae2a165,885bb0e2ec607cad95c5bf79c70677a26f805ae9a767e506ff4c2a0a7fb5ae99,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,0.15384615384615385,0.2773278057575226,0,0,0.0,0.0,0.0,1.0,0.18328187,0.019234259,0.017115986
807453961863,231928381150,231928381150,807453961863,1.0,Бытовая химия,hard_suspicious,noname / средство для стирки,"cода кальцинированная, пачка 600 гр 3 шт",noname / средство для стирки,"cода кальцинированная, пачка 600 g 3 шт","{""страна производства"":""россия"",""вес товара с упаковкой (г)"":""1791 г"",""комплектация"":""сода 3 шт."",""длина упаковки"":""10 см"",""высота упаковки"":""32 см"",""ширина упаковки"":""15 см"",""валюта"":""rub""}","{""артикул"":""1400027161"",""бренд"":""нет бренда"",""состав"":""сода кальцинированная"",""страна-изготовитель"":""россия"",""комплектация"":""cода кальцинированная 3 шт."",""тип"":""универсальное чистящее средство""}",22ed8141879dd55c6b02de7c6121e776ad2f9fabc7a8fe283c1df0c47a19e7b6,4d536126900da7c75a846394dd740a60acab172db80a8a20982948e86181ae98,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.07850014,0.43818945,0.29846317
807453978187,798864046962,798864046962,807453978187,0.0,Галантерея и аксессуары,hard_suspicious,сумка на плечо,сумка на плечо,сумка на плечо,сумка на плечо,"{""целевая аудитория"":""взрослая"",""бренд"":""нет бренда"",""коллекция"":""базовая коллекция"",""цвет товара"":""черный"",""название цвета"":""черный"",""страна-изготовитель"":""китай"",""глубина, см"":""10"",""высота, см"":""10"",""пол"":""женский"",""тип"":""сумка на плечо"",""тип застежки"":""другое"",""ширина, см"":""10""}","{""состав"":""экокожа"",""цвет"":""коричневый"",""материал подкладки"":""текстиль"",""высота предмета"":""20 см"",""глубина предмета"":""9 см"",""ширина предмета"":""21 см"",""фактура материала"":""логотипы"",""особенности сумки"":""плечевой ремень мягкий и приятный на ощупь, не давит на плечо."",""количество отделений"":""3 шт."",""карманы"":""внутренний на молнии"",""назначение ремня сумки"":""на плечо; через плечо"",""вид застежки"":""молния; магнит"",""длина плечевого ремня"":""120 см"",""декоративные элементы"":""сумка через плечо"",""комплектация"":""1сумка + 1 мешок для пыли 1 + 1 пластиковый пакет+1 ремня"",""вес товара без упаковки (г)"":""580 г"",""длина упаковки"":""15 см"",""высота упаковки"":""26 см"",""ширина упаковки"":""27 см"",""валюта"":""rub""}",4fc073b6b0aaa7e615b3225c8b8651263fe8bbf52f71536d05f65cc448aa74fc,80e9610a8dc9440a434fd50999c7af4eb3c6cd8f738f7da8deb15151b9bbd88d,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.011642225,0.0026216346,0.0047325636
807453990178,506806281731,506806281731,807453990178,0.0,Обувь,hard_suspicious,кеды makfly,кеды makfly,кеды makfly,кеды makfly,"{""целевая аудитория"":""детская"",""бренд в одежде и обуви"":""makfly"",""страна бренда"":""россия"",""коллекция"":""весна-лето 2024"",""цвет товара"":""белый"",""название цвета"":""белый"",""страна-изготовитель"":""китай"",""особенности повседневной обуви"":""легкая модель"",""внутренний материал"":""текстиль"",""материал стельки"":""текстиль"",""материал верха"":""текстиль"",""материал"":""текстиль"",""ортопедический"":""нет"",""российский размер (обуви)"":""35"",""сезон"":""лето"",""пол"":""девочки"",""вид застёжки"":""липучки"",""посадка"":""нормальная"",""размер производителя"":""35"",""материал подошвы"":""резина"",""тип пронации"":""нейтральная"",""вид каблука"":""без каблука"",""полнота"":""6""}","{""страна производства"":""китай"",""материал подошвы"":""резина"",""цвет"":""черный"",""сезон"":""демисезон"",""материал верха"":""текстиль"",""материал (состав)"":""основной состав: 100% текстиль, подкладка: 100% текстиль"",""внутренний материал"":""текстиль"",""размер"":""31""}",f7c0831e545d9b23d223637b2fc851d8b562ab71ddc81ad3bd2d948d30fed45e,fbfaf306d357f1995ea12be66c81b6c7dc67cf2d2eda5c7d8e34d978d3c96c8f,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.101055905,0.007422343,0.008549731
816043791698,395137067584,395137067584,816043791698,1.0,Продукты питания,hard_suspicious,"кондитерская посыпка дуохром оттенки сиреневого, 50 г","кондимир кондитерская посыпка «дуохром» белый/фиолетовый, 50 г","кондитерская посыпка дуохром оттенки сиреневого, 50 g","кондимир кондитерская посыпка «дуохром» белый/фиолетовый, 50 g","{""бренд"":""нет бренда"",""условия хранения"":""в сухом месте"",""состав"":""см. на упаковке"",""единиц в одном товаре"":""1"",""максимальная температура"":""30"",""минимальная температура"":""10"",""срок годности в днях"":""1080"",""тип"":""декор для выпечки"",""вес товара, г"":""60""}","{""бренд"":""кондимир"",""тип"":""посыпка"",""форма выпуска"":""звездочки, сердечки"",""цвет товара"":""фиолетовый/белый"",""вкус"":""какао"",""вес"":""50 г"",""состав"":""см. на упаковке"",""срок хранения"":""730 дн.""}",eaf90dfcf8d1601845dc6639ada5729f66399704dd11d4d9953274737dc13758,8b3a094a92094c602526ee1765bf3ab53cadb14e83f3c6b50ac7921e0295e8d3,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0.5,0.46556442975997925,0,0,1.0,0.0,0.0,0.0,0.027550552,0.018181093,0.019807788
816043813815,42949820530,42949820530,816043813815,1.0,Продукты питания,hard_suspicious,"шоколад бабаевский с шоколадной начинкой, 50г (1 шт)",батончик бабаевский с шоколадной начинкой 50 г,"шоколад бабаевский с шоколадной начинкой, 50 g (1 шт)",батончик бабаевский с шоколадной начинкой 50 g,"{""возраст в продуктах питания"":""с 3 лет"",""бренд"":""нет бренда"",""условия хранения"":""от 0 до +25"",""состав"":""темный шоколад: сахар, какао тертое, какао масло, эмульгаторы е322, е476, ароматизатор идентичный натуральному \""ванильно-сливочный\"", начинка: шоколадная масса (сахар, какао тертое, какао масло"",""содержит"":""сахар"",""страна-изготовитель"":""россия"",""вид шоколада"":""темный"",""особенности напитков, продуктов питания"":""натуральный продукт"",""не содержит"":""без гмо"",""упаковка"":""бумажная обертка"",""единиц в одном товаре"":""1"",""максимальная температура"":""+25"",""минимальная температура"":""0"",""срок годности в днях"":""240"",""тип"":""шоколадный батончик"",""вес товара, г"":""50""}","{""тип продукта"":""шоколадный батончик"",""вид шоколада"":""темный"",""начинка и добавки"":""коньяк"",""вес"":""50.0 г"",""количество в упаковке"":""1 шт"",""вид упаковки"":""бумажная обертка"",""состав"":""темный шоколад: сахар, какао тертое, какао масло, эмульгаторы е322, е476, ароматизатор идентичный натуральному ванильно-сливочный, начинка: шоколадная масса (сахар, какао тертое, какао масло, эмульгаторы е322, е476, ароматизатор идентичный натуральному ванильно-сливочный), сахар, сгущенное с сахаром молоко, пюре фруктовое, патока, ядро ореха фундука тертое, масло какао, спирт, коньяк, стабилизатор - инвертаза, регулятор кислотности - кислота лимонная, ароматизатор идентичный натуральному апельсин. содержание какао продуктов - 54, 7%. возможно наличие следов миндаля, кешью и арахиса. противопоказано при индивидуальной непереносимости белка молока."",""белки"":""4.5 г"",""жиры"":""30.0 г"",""углеводы"":""52.2 г"",""калорийность"":""492.0 ккал"",""условия хранения"":""при температуре от +15˚c до +21˚c"",""срок хранения"":""12,0 мес"",""производитель"":""объединенные кондитеры ооо"",""страна"":""россия"",""штук в упаковке"":""1"",""размер"":""50 г""}",b26b916345ed82b5218bf2f0f4736d4df1e75dd283b959abad9fdb875282d7ab,378d293d306a7bae5dca0904f7f14992e3593c587fbed3fed3e3569854af4ad2,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0.6,0.7999144196510315,0,0,1.0,0.0,0.0,0.0,0.8053266,0.8624258,0.933573
816043823309,8590032776,8590032776,816043823309,1.0,Товары для животных,hard_suspicious,"комплект ""классика"", ширина 1 см, шлейка 21-35 см, поводок 120 см, капрон, голубой","пижон комплект прошитый ""лапки"", поводок 120 х 1 см, ог 23-35 см, голубой","комплект ""классика"", ширина 1 cm, шлейка 21-35 см, поводок 120 cm, капрон, голубой","пижон комплект прошитый ""лапки"", поводок 120 х 1 cm, ог 23-35 см, голубой","{""бренд"":""нет бренда"",""предназначено для"":""для собак"",""тип"":""поводок""}","{""размер"":""1 см"",""размер собаки"":""средний"",""тип"":""шлейка с поводком"",""цвет товара"":""голубой"",""материал"":""полиэстер"",""вид шлейки"":""прогулочная"",""особенности"":""регулируемая"",""обхват шеи"":""30 см"",""обхват груди"":""35 см""}",3099afeb758ad625989332ffe22731d6cc671380d7f43bdf73f7de20ec6a1979,ac67cf0927b94949462b3aa164320458e4973908cfb1be98690931450785e6b2,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0.42105263157894735,0.39716455340385437,1,0,0.0,0.0,0.0,0.0,0.014625985,0.021804176,0.034785323
816043856255,584115688498,584115688498,816043856255,1.0,Дом и сад,hard_suspicious,"шар охра, пастель / rust orange/5""/12,5 см/100 шт.","holiville / шары 100 шт, 30 см, охра, пастель , турция","шар охра, пастель / rust orange/5""/12.5 cm/100 шт.","holiville / шары 100 шт, 30 cm, охра, пастель , турция","{""артикул"":""8058001"",""материал воздушного шара"":""латекс"",""бренд"":""веселуха"",""название цвета"":""1охра, пастель / rust orange"",""образец цвета"":""https://cdn1.ozone.ru/s3/multimedia-2/6491016026.jpg"",""страна-изготовитель"":""турция"",""длина, см"":""12.5"",""вид выпуска товара"":""фабричное производство"",""количество в упаковке, шт"":""100"",""тип"":""воздушный шар""}","{""цвет"":""оранжевый"",""материал изделия"":""латекс"",""высота предмета"":""30 см"",""форма воздушного шара"":""круглая"",""количество предметов в упаковке"":""100 шт."",""страна производства"":""турция"",""комплектация"":""воздушные шары / 100 шт / 30 см / охра, пастель / веселуха, турция"",""валюта"":""rub""}",16f54b0f95c794203a5e3ab9c05337374f0605368208fcef55b9bb9038609aa2,fcec9779d2b0d4607fc651af161a6db0e2e197b03f1a239f8ef0af92dff45e32,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,0.35714285714285715,0.29851314425468445,2,1,0.0,0.0,0.0,1.0,0.16652966,0.089214824,0.08257808
816043856904,463856487367,463856487367,816043856904,0.0,Галантерея и аксессуары,hard_suspicious,"кошелёк на магнитах, цвет коричневый","кошелёк на магнитах, цвет коричневый","кошелек на магнитах, цвет коричневый","кошелек на магнитах, цвет коричневый","{""бренд"":""нет бренда"",""коллекция"":""базовая коллекция"",""название цвета"":""коричневый"",""пол"":""женский"",""тип"":""кошелек""}","{""страна производства"":""китай"",""комплектация"":""1 шт"",""валюта"":""rub""}",29f5f60c9b8f7bfc98d13923a6c85a363b01f31075c7a35cb130558964e17c1f,6ea1cf1bb5cdfa634b38f4b766410d6ff25fec9212db46e37f2e4c70badba150,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,1.0,1.0000001192092896,0,0,0.0,0.0,0.0,0.0,0.24220563,0.53303826,0.32063004
816043909474,558345895429,558345895429,816043909474,1.0,Музыкальные инструменты,hard_suspicious,струны для гитары dunlop dbfs40120 stainless steel flatwound,dunlop / струны для бас-гитары dunlop dbfs40100m flatwound 40-100,струны для гитары dunlop dbfs40120 stainless steel flatwound,dunlop / струны для бас-гитары dunlop dbfs40100m flatwound 40-100,"{""бренд"":""dunlop"",""страна-изготовитель"":""виргинские о-ва, сша"",""размеры, мм"":""152х200х200"",""партномер"":""279743"",""тип"":""аксессуар для струнных"",""гарантийный срок"":""1 год"",""вес товара, г"":""100""}","{""материал изделия"":""чистая сталь"",""страна производства"":""сша"",""валюта"":""rub""}",af1abca0ad72a0a0da97b3602b811c06c59ca232846e59b29ced60984a7fe03d,a65f68d6ed7ca9b215f99984b7583c19878b9af2bee1298a89eca0ab7cc9abd9,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0.4166666666666667,0.6299698352813721,0,0,0.0,0.0,0.0,0.0,0.038289007,0.037995994,0.05389636
816043914349,747324441179,747324441179,816043914349,0.0,Галантерея и аксессуары,hard_suspicious,"кошелёк на магните, цвет бордовый","кошелёк на магните, цвет бордовый","кошелек на магните, цвет бордовый","кошелек на магните, цвет бордовый","{""целевая аудитория"":""взрослая"",""бренд"":""нет бренда"",""коллекция"":""осень-зима 2022"",""цвет товара"":""красный"",""название цвета"":""красный"",""материал"":""искусственная кожа"",""упаковка"":""пакет"",""пол"":""женский"",""тип"":""кошелек"",""тип застежки"":""магниты""}","{""страна производства"":""китай"",""валюта"":""rub""}",abaad2e73e08fd61882f99633beaa81b943b04b9374aa057fc067f838f45baa6,6eae7fb1b3e36b1e58d21a51d0bd5b8935640b5d0b953f68cf08a629d20c3d15,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,1.0,0.9999999403953552,0,0,0.0,0.0,0.0,0.0,0.18374005,0.08890015,0.0408564
816043917223,601295538029,601295538029,816043917223,1.0,Дом и сад,hard_suspicious,"не определен карнавальная маска «хэллоуин», цвета микс","карнавальная маска хэллоуин , цвета микс","не определен карнавальная маска «хэллоуин», цвета микс","карнавальная маска хэллоуин , цвета микс","{""цвет товара"":""микс"",""тип"":""маска"",""пол"":""унисекс"",""тематика"":""животные"",""праздник"":""хэллоуин"",""материал"":""текстиль""}","{""целевая аудитория"":""детская"",""артикул"":""7912317"",""бренд"":""нет бренда"",""цвет товара"":""разноцветный"",""образец цвета"":""https://cdn1.ozone.ru/s3/multimedia-r/6380870847.jpg"",""страна-изготовитель"":""китай"",""для кого"":""девушка"",""праздник"":""универсальный"",""длина, см"":""20"",""вид выпуска товара"":""фабричное производство"",""материал"":""текстиль"",""комплектация"":""карнавальная маска - 1 шт."",""срок годности в днях"":""365"",""тип"":""маска карнавальная""}",55b641d61edb7097d3f5381898f4cbb8a3c6c9820d3bea2cf236a881cb1d87d0,433360d7a71539aaecb65fcaa71d5239020c5f3696afc1e676b13dfd99025a66,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0.7142857142857143,0.7516197562217712,0,0,0.0,0.0,0.0,1.0,0.7907406,0.77685773,0.7699471
