audit_issue,id1,id2,canonical_id1,canonical_id2,target,category,hard_subset,title1,title2,normalized_title1,normalized_title2,attributes1,attributes2,full_representation_sha256_1,full_representation_sha256_2,exact_normalized_title_match,numeric_conflict,code_conflict,model_code_conflict,critical_attribute_conflict,sku_vs_human_title,identical_full_representation,unordered_id_pair_target_conflict,representation_pair_target_conflict,definite_label_conflict,suspicious_negative_identity,suspicious_positive_conflict,strong_label_suspicion,very_high_lexical_similarity_negative,very_low_lexical_similarity_positive,title_token_jaccard,title_char_tfidf_cosine,numeric_context_conflict_count,unit_conflict_count,brand_conflict,model_conflict,memory_conflict,color_conflict,s0_score,s2_score,catboost_score
very_high_lexical_similarity_negative,154618914995,343597442277,154618914995,343597442277,0.0,Дом и сад,hard_suspicious,фотоальбом,фотоальбом,фотоальбом,фотоальбом,"{""артикул"":""7351211"",""количество листов, шт"":""20"",""бренд"":""нет бренда"",""цвет товара"":""разноцветный"",""название цвета"":""разноцветный"",""страна-изготовитель"":""китай"",""вид выпуска товара"":""фабричное производство"",""тип"":""фотоальбом""}","{""цвет"":""голубой"",""валюта"":""rub""}",99fcb994ef29c79ee23604ce51bf585ec2e250a32103547eb8085e33c8c019e9,c8cc9d78f7f67258f3c27b44c0b9e4c39922175b55c3893f404d298d5ba73286,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,0.9999999403953552,0,0,0.0,0.0,0.0,1.0,0.021615334,0.21877487,0.03864135
very_high_lexical_similarity_negative,747324383359,154618962563,154618962563,747324383359,0.0,Обувь,hard_suspicious,сапоги janett,сапоги janett,сапоги janett,сапоги janett,"{""целевая аудитория"":""взрослая"",""бренд в одежде и обуви"":""janett"",""страна бренда"":""россия"",""коллекция"":""базовая коллекция"",""цвет товара"":""синий"",""название цвета"":""синий"",""страна-изготовитель"":""россия"",""внутренний материал"":""искусственный мех"",""материал стельки"":""искусственный мех"",""материал верха"":""текстиль"",""материал"":""оксфорд"",""российский размер (обуви)"":""38"",""сезон"":""зима"",""пол"":""женский"",""вид застёжки"":""молния"",""размер производителя"":""38/39""}","{""страна производства"":""россия"",""материал подошвы"":""eva"",""цвет"":""голубой"",""сезон"":""демисезон"",""материал верха"":""эва"",""материал (состав)"":""этиленвинилацетат 100%"",""внутренний материал"":""флис"",""размер"":""33""}",c28e5d8bd05ba04f4caac65e213ed4ff49fd00ea3a3bb45edb8f751bf1eeac67,c5285000caa35150a33cd49d21621258ebb3b6d8475315e3f74e1bacdd879d66,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.06779314,0.0030996138,0.005465864
very_high_lexical_similarity_negative,498216214861,154618974459,154618974459,498216214861,0.0,Обувь,hard_suspicious,балетки mursu,балетки mursu,балетки mursu,балетки mursu,"{""страна производства"":""китай"",""материал подошвы"":""тэп"",""цвет"":""серебряный"",""сезон"":""лето"",""материал верха"":""искусственная кожа"",""материал (состав)"":""50% текстиль, 50% искусственная кожа"",""внутренний материал"":""текстиль"",""размер"":""31""}","{""целевая аудитория"":""детская"",""бренд в одежде и обуви"":""mursu"",""страна бренда"":""финляндия"",""коллекция"":""школа 2023"",""цвет товара"":""белый"",""название цвета"":""ландыш"",""страна-изготовитель"":""китай"",""особенности повседневной обуви"":""анатомическая стелька"",""внутренний материал"":""текстиль"",""материал стельки"":""текстиль"",""материал верха"":""текстиль"",""материал"":""текстиль"",""ортопедический"":""нет"",""российский размер (обуви)"":""33"",""сезон"":""на любой сезон"",""пол"":""девочки"",""вид застёжки"":""без застёжки"",""посадка"":""нормальная"",""размер производителя"":""33"",""материал подошвы"":""термоэластопласт"",""код тру"":""140000000.03100300500000000000"",""вид каблука"":""без каблука"",""полнота"":""r (средняя)""}",391addb365f30ad3edd0f2198cd15ac4d421ad615c74ec029e6fe4b834640398,efe47f7a6d793ab3a39aa7ade71d8997c4ee30ce62728db587c7e294973993e9,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.05340333,0.003651489,0.0058276183
very_high_lexical_similarity_negative,850403549523,163208771354,163208771354,850403549523,0.0,Спорт и отдых,hard_suspicious,коврики для йоги двусторонний,коврики для йоги двусторонний,коврики для йоги двусторонний,коврики для йоги двусторонний,"{""целевая аудитория"":""взрослая"",""бренд"":""нет бренда"",""цвет товара"":""розовый"",""название цвета"":""розовый"",""страна-изготовитель"":""китай"",""особенности фитнес-инвентаря"":""водонепроницаемые"",""особенности фитнес коврика"":""водонепроницаемый"",""длина, см"":""183"",""тренируемые группы мышц"":""ягодицы"",""комплектация"":""чехол"",""толщина, см"":""0.5"",""тип"":""коврик для йоги и фитнеса"",""вид спортивного коврика"":""классический"",""вес товара, г"":""1020"",""ширина, см"":""61""}","{""цвет"":""оранжевый, серый"",""размер коврика"":""183*61"",""толщина предмета"":""0.5 см"",""материал изделия"":""тпэ"",""вес с упаковкой (кг)"":""1.04 кг"",""страна производства"":""китай"",""валюта"":""rub""}",a0e921a7c99a2b7875f16af15dbeede9af48065954e89818d095dcc2b7b35386,6f954071a7c2505ce9237beb5a0b08a85a166850b7592c006dcb99787afaab20,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.1470645,0.010980556,0.01794327
very_high_lexical_similarity_negative,781684113075,171798776484,171798776484,781684113075,0.0,Обувь,hard_suspicious,кроссовки new balance,кроссовки new balance,кроссовки new balance,кроссовки new balance,"{""страна производства"":""китай"",""материал подошвы"":""резина"",""цвет"":""серый"",""сезон"":""демисезон"",""материал верха"":""натуральная кожа"",""материал (состав)"":""65% нат. кожа - свиная кожа,22% полиуретан,13% полиэстер,100% хлопок,100% резина;"",""внутренний материал"":""хлопок"",""размер"":""2""}","{""целевая аудитория"":""детская"",""бренд в одежде и обуви"":""new balance"",""страна бренда"":""сша"",""коллекция"":""базовая коллекция"",""цвет товара"":""темно-зеленый"",""страна-изготовитель"":""индонезия"",""внутренний материал"":""ткань"",""материал верха"":""нубук"",""материал"":""нубук"",""российский размер (обуви)"":""27"",""сезон"":""демисезон"",""пол"":""мальчики"",""вид застёжки"":""липучки"",""материал подошвы"":""резина""}",3db55952f9fb30b22609d3f28f870bb5036de045963235c95758a3ef10e946f1,0a7331f80e965c0da08c51b6d61539c7fc8708b0f9633dccfd63166c511ca33f,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.015543648,0.0023491671,0.0076147835
very_high_lexical_similarity_negative,171798795026,335007480818,171798795026,335007480818,0.0,Галантерея и аксессуары,hard_suspicious,сумка на плечо,сумка на плечо,сумка на плечо,сумка на плечо,"{""бренд"":""нет бренда"",""коллекция"":""базовая коллекция"",""цвет товара"":""коричневый"",""название цвета"":""коричневый"",""страна-изготовитель"":""китай"",""глубина, см"":""15"",""высота, см"":""34"",""материал"":""искусственная кожа"",""пол"":""женский"",""тип"":""сумка на плечо"",""тип застежки"":""молния"",""ширина, см"":""37""}","{""состав"":""экокожа"",""цвет"":""зеленый мох"",""материал подкладки"":""текстиль"",""высота предмета"":""35 см"",""глубина предмета"":""12 см"",""ширина предмета"":""28 см"",""фактура материала"":""зернистая"",""особенности сумки"":""на ножках; потайное отделение"",""количество отделений"":""3 шт."",""карманы"":""внутренний открытый; внутренний на молнии; для документов"",""назначение ремня сумки"":""браслет; на запястье; без ремня"",""вид застежки"":""молния"",""длина плечевого ремня"":""85 см"",""комплектация"":""два ремешка"",""страна производства"":""китай"",""вес товара без упаковки (г)"":""0.4 г"",""длина упаковки"":""35 см"",""высота упаковки"":""12 см"",""ширина упаковки"":""28 см"",""валюта"":""rub""}",03ef3e4395c463327d560a75af0790206c5022462e824115ffb1e2815bcd7972,3e8d490533756eef46b49bb7d46c7ee1fb071c250e024b5f4126ae2b68250574,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.011642225,0.0009298995,0.005004167
very_high_lexical_similarity_negative,171798819471,850403547359,171798819471,850403547359,0.0,Мебель,hard_suspicious,тумба под телевизор,тумба под телевизор,тумба под телевизор,тумба под телевизор,"{""цвет"":""темно-бирюзовый"",""материал изделия"":""лдсп"",""материал фасада"":""мдф"",""с выдвижным ящиком"":""нет"",""высота предмета"":""45.6 см"",""глубина предмета"":""40.7 см"",""ширина предмета"":""163.4 см"",""особенности мебели"":""3 секции; push система; подвесной"",""требуется сборка"":""легкая"",""вес с упаковкой (кг)"":""46 кг"",""страна производства"":""россия"",""комплектация"":""тумба, инструкция"",""тип отделений"":""полка"",""варианты установки"":""настенный"",""стиль дизайна"":""современный; минимализм; лофт"",""валюта"":""rub""}","{""целевая аудитория"":""взрослая"",""артикул"":""fnt-ольга 13 тумба для теле-радио венге/млеч дуб"",""расположение"":""напольная"",""бренд"":""caress"",""покрытие корпуса"":""матовое"",""покрытие фасада"":""матовое"",""цвет товара"":""светло-бежевый"",""название цвета"":""венге млечный дуб"",""образец цвета"":""https://cdn1.ozone.ru/s3/multimedia-1/6772115161.jpg"",""страна-изготовитель"":""россия"",""глубина, см"":""40"",""форма поставки"":""в разобранном виде"",""материал фасада"":""лдсп"",""ориентация"":""универсальный"",""высота, см"":""56.8"",""исполнение"":""деревянное"",""вид выпуска товара"":""фабричное производство"",""материал корпуса"":""лдсп"",""тип открывания дверей"":""открывающиеся влево"",""комплектация"":""тумба в разобранном виде, фурнитура и инструкция"",""назначение (помещение)"":""для дома"",""тип направляющих"":""роликовые"",""стиль дизайна"":""классический"",""тип"":""тумба под телевизор"",""установка"":""напольный"",""конструкция"":""прямой"",""особенности"":""с ящиками"",""гарантийный срок"":""12 месяцев"",""вес товара, г"":""50000"",""ширина, см"":""150"",""количество полок"":""3"",""количество ящиков"":""2""}",1503d08f667c836af669a24264ed35eee3543979f72bb3c9a325ecafd252daeb,435eda9b6d3ba27ac1b4300018b8eb07f5ccebe51b1eaed60e2df5fd45a250a0,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,0.9999999403953552,0,0,0.0,0.0,0.0,1.0,0.01822929,0.0012069998,0.004322
very_high_lexical_similarity_negative,180388697771,678604873590,180388697771,678604873590,0.0,Обувь,hard_suspicious,кроссовки adidas,кроссовки adidas,кроссовки adidas,кроссовки adidas,"{""страна производства"":""вьетнам"",""материал подошвы"":""резина"",""цвет"":""серый"",""сезон"":""демисезон"",""материал верха"":""текстиль"",""материал (состав)"":""материал верха: 60% синтетика, 40% текстиль; материал стельки: текстиль; материал подошвы: резина"",""размер"":""34""}","{""целевая аудитория"":""детская"",""бренд в одежде и обуви"":""adidas"",""страна бренда"":""германия"",""коллекция"":""весна-лето 2024"",""цвет товара"":""черный"",""страна-изготовитель"":""германия"",""особенности модели"":""круглый нос"",""длина стопы, см"":""17.2"",""материал подкладки обуви"":""текстилен"",""материал стельки"":""эва (вспененный полимер)+текстиль"",""материал верха"":""натуральная кожа"",""материал"":""натуральная кожа"",""российский размер"":""29"",""сезон"":""на любой сезон"",""пол"":""мальчики"",""информация о размерах"":""перед покупкой, пожалуйста, измерьте длину ваших ног и выберите подходящий размер"",""размер производителя"":""eur 29"",""материал подошвы обуви"":""резина"",""вид каблука"":""без каблука""}",404244d534235086e90f4169e8bcab001f8077d59e7be40cfa86e454673759c0,a2bbb61182da839ed7b6e9f7bfe089fc3fba5ea93e75bd492501023f308e0f06,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0000001192092896,0,0,0.0,0.0,0.0,1.0,0.019087434,0.0037605718,0.0057961736
very_high_lexical_similarity_negative,309237792444,180388735364,180388735364,309237792444,0.0,Обувь,hard_suspicious,кеды playtoday,кеды playtoday,кеды playtoday,кеды playtoday,"{""страна производства"":""китай"",""материал подошвы"":""пвх"",""цвет"":""розовый"",""сезон"":""демисезон"",""материал верха"":""текстиль"",""материал (состав)"":""верх:60% полиэстер, 40% вискоза; отделка: 100% полиэстер, подкладка:80% хлопок, 20% полиэстер, подошва:100% пвх, стелька:80% хлопок, 20% полиэстер"",""внутренний материал"":""текстиль"",""размер"":""23""}","{""целевая аудитория"":""детская"",""бренд в одежде и обуви"":""playtoday"",""коллекция"":""весна-лето 2023"",""цвет товара"":""разноцветный"",""страна-изготовитель"":""китай"",""внутренний материал"":""хлопок"",""материал стельки"":""кожа"",""материал верха"":""текстиль"",""материал"":""полиэстер"",""российский размер (обуви)"":""30"",""сезон"":""лето"",""пол"":""мальчики"",""вид застёжки"":""липучки"",""размер производителя"":""30"",""материал подошвы"":""пвх (поливинилхлорид)""}",527a47559b3b370a4b3fee02edc52393e7231d59c84b1538b8f584be752fae5a,ce083ac90a2bbcb36d7d5feba272bcf04c4dc9fa90f3f1f2ef803677dad47fc5,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.093678005,0.12426093,0.05944776
very_high_lexical_similarity_negative,712964577862,180388736023,180388736023,712964577862,0.0,Обувь,hard_suspicious,кроссовки playtoday,кроссовки playtoday,кроссовки playtoday,кроссовки playtoday,"{""страна производства"":""китай"",""материал подошвы"":""eva"",""цвет"":""синий"",""сезон"":""демисезон"",""материал верха"":""комбинированный материал"",""материал (состав)"":""верх: 100% искусственная кожа; 100% полиэстер, подкладка: 80% хлопок, 20% полиэстер; 100% полиэстер, стелька: 100% натуральная кожа, подошва: 100% эва; дополнительный материал: 100% тпр"",""внутренний материал"":""текстиль"",""размер"":""31""}","{""целевая аудитория"":""детская"",""бренд в одежде и обуви"":""playtoday"",""коллекция"":""школа 2023"",""цвет товара"":""черный"",""страна-изготовитель"":""китай"",""внутренний материал"":""полиэстер"",""материал стельки"":""кожа"",""материал верха"":""искусственная кожа"",""материал"":""полиэстер"",""российский размер (обуви)"":""38"",""сезон"":""демисезон"",""пол"":""мальчики"",""вид застёжки"":""липучки"",""размер производителя"":""38"",""материал подошвы"":""филон"",""вид каблука"":""без каблука""}",54171cde4b78d26024113512509a5a5ea7182173e831629498c8ec8f7c76b4a6,f983a04a402d7ec8d3a5e3d35c3b430d7ba7185aa459d36fae10ca0ea61f5040,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,0.9999998807907104,0,0,0.0,0.0,0.0,1.0,0.036493767,0.0076010404,0.010478506
very_high_lexical_similarity_negative,188978584943,266288103096,188978584943,266288103096,0.0,Обувь,hard_suspicious,кроссовки dc shoes,кроссовки dc shoes,кроссовки dc shoes,кроссовки dc shoes,"{""целевая аудитория"":""детская"",""бренд в одежде и обуви"":""dc shoes"",""коллекция"":""базовая коллекция"",""цвет товара"":""серый"",""название цвета"":""серый"",""материал верха"":""натуральная кожа"",""материал"":""натуральная кожа"",""российский размер (обуви)"":""34"",""сезон"":""на любой сезон"",""пол"":""мальчики"",""размер производителя"":""35""}","{""страна производства"":""китай"",""материал подошвы"":""искусственный материал"",""цвет"":""черный"",""сезон"":""демисезон"",""материал верха"":""текстиль"",""материал (состав)"":""100% текстиль"",""внутренний материал"":""текстиль"",""размер"":""4m""}",9bc24c92cde6e32ed63d1d983bfda3d65195a4eea9b6202d7dec023ec3830dc2,7396253d2e223d955ddaed6c24d7b44e1617decb2eb4821487efe9d1b1b97c10,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,0.9999999403953552,0,0,0.0,0.0,0.0,1.0,0.050988145,0.0039160284,0.0058141304
very_high_lexical_similarity_negative,309237739828,188978652047,188978652047,309237739828,0.0,Обувь,hard_suspicious,кроссовки makfly,кроссовки makfly,кроссовки makfly,кроссовки makfly,"{""страна производства"":""китай"",""материал подошвы"":""искусственный материал"",""цвет"":""синий"",""сезон"":""демисезон"",""материал верха"":""текстиль"",""материал (состав)"":""текстиль 100%, подкладка: текстиль 100%"",""внутренний материал"":""текстиль"",""размер"":""34""}","{""целевая аудитория"":""детская"",""бренд в одежде и обуви"":""makfly"",""страна бренда"":""россия"",""коллекция"":""школа 2023"",""цвет товара"":""розовый"",""название цвета"":""розовый"",""страна-изготовитель"":""китай"",""особенности повседневной обуви"":""низкая модель"",""высота каблука, см"":""2"",""внутренний материал"":""текстиль"",""материал стельки"":""текстиль"",""материал верха"":""текстиль"",""материал"":""текстиль"",""ортопедический"":""нет"",""российский размер (обуви)"":""28"",""сезон"":""на любой сезон"",""пол"":""девочки"",""вид застёжки"":""липучки"",""посадка"":""нормальная"",""размер производителя"":""29"",""материал подошвы"":""термопластичная резина (тпр)"",""тип пронации"":""нейтральная"",""вид каблука"":""без каблука"",""полнота"":""6""}",0011fa00df24d5779c56068e7622c084596d220094ef1e3f247926ed31b62a0c,8941cc8e79abbddd9e8f5f25c53f0ee116720d661f89422352940bef4c2542e1,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.039937314,0.00401194,0.0060279868
very_high_lexical_similarity_negative,240518189622,188978659484,188978659484,240518189622,0.0,Обувь,hard_suspicious,кроссовки reversal,кроссовки reversal,кроссовки reversal,кроссовки reversal,"{""страна производства"":""россия"",""материал подошвы"":""тэп"",""цвет"":""белый"",""сезон"":""демисезон"",""материал верха"":""натуральная кожа"",""материал (состав)"":""натуральная кожа"",""внутренний материал"":""натуральная кожа"",""размер"":""37""}","{""целевая аудитория"":""взрослая"",""бренд в одежде и обуви"":""reversal"",""страна бренда"":""россия"",""коллекция"":""осень-зима 2023"",""цвет товара"":""светло-розовый"",""название цвета"":""каприо-велюр-(каприо)"",""страна-изготовитель"":""россия"",""особенности повседневной обуви"":""толстая подошва"",""высота каблука, см"":""3.2"",""внутренний материал"":""натуральная кожа"",""материал стельки"":""кожа"",""высота голенища, см"":""7"",""материал верха"":""велюр"",""материал"":""велюр натуральный"",""ортопедический"":""нет"",""высота платформы, см"":""0"",""российский размер (обуви)"":""38"",""сезон"":""демисезон"",""пол"":""женский"",""вид застёжки"":""шнурки"",""посадка"":""нормальная"",""высота подошвы, см"":""2.7"",""информация о размерах"":""38"",""размер производителя"":""38"",""материал подошвы"":""термоэластопласт"",""тип пронации"":""нейтральная"",""вид каблука"":""без каблука"",""полнота"":""6""}",d4f0a7d18cd1d56e3e5be0d519b88afd0eabb01641f1a8c6dd2d9c21580b5095,ed0093e1c9ca6fba3757224dbd5bb8635f0d5ae725a096c1cf7c492483f4e61e,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.046378203,0.000984521,0.007914645
very_high_lexical_similarity_negative,206158467092,712964587584,206158467092,712964587584,0.0,Обувь,hard_suspicious,ботинки kapika,ботинки kapika,ботинки kapika,ботинки kapika,"{""страна производства"":""китай"",""материал подошвы"":""eva"",""цвет"":""коричневый"",""сезон"":""демисезон"",""материал верха"":""искусственная кожа"",""материал (состав)"":""материал верха: материал верха:текстиль/ искусственная кожа; материал подкладки: внутренний материал:текстиль (шерсть 80%, полиэстер 20%); материал стельки: материал стельки:текстиль (шерсть 80%, полиэстер 20%); материал подошвы: материал подошвы:эва/резина"",""внутренний материал"":""текстиль"",""размер"":""28""}","{""целевая аудитория"":""детская"",""бренд в одежде и обуви"":""kapika"",""страна бренда"":""россия"",""коллекция"":""осень-зима 2022"",""цвет товара"":""серый"",""страна-изготовитель"":""китай"",""длина стопы, см"":""23.5"",""внутренний материал"":""текстиль"",""материал стельки"":""текстиль"",""материал верха"":""текстиль"",""материал"":""текстиль"",""российский размер (обуви)"":""37"",""сезон"":""зима"",""пол"":""девочки"",""вид застёжки"":""молния"",""посадка"":""нормальная"",""информация о размерах"":""просьба при выборе обуви учитывать следующее: в описании товара указана длина стельки, а в таблице размеров - длина стопы."",""размер производителя"":""размер производителя 37"",""материал подошвы"":""резина""}",984b336ed8a9169b64380a4af8e0d83c5317d29dc7e23bbac6612ac3c6318d8c,0847905b70268a46481bbd48925e38a5246082e67ed1b28157369cd8e8df6f4c,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.10484337,0.0069636647,0.0074827173
very_high_lexical_similarity_negative,609885499289,206158576122,206158576122,609885499289,0.0,Спорт и отдых,hard_suspicious,мяч футбольный,мяч футбольный,мяч футбольный,мяч футбольный,"{""назначение мяча"":""для улицы"",""размер мяча"":""5"",""тип поверхности мяча"":""для игры на газоне"",""бренд"":""kappa"",""сертификат"":""fifa"",""цвет товара"":""разноцветный"",""страна-изготовитель"":""пакистан"",""вид спорта"":""футбол"",""тип"":""футбольный мяч"",""гарантийный срок"":""6 месяцев""}","{""цвет"":""красный"",""материал изделия"":""синтетическая кожа"",""страна производства"":""китай"",""комплектация"":""1 шт - 1 шт"",""валюта"":""rub"",""российский размер"":""3""}",9f8e8fb0f69801454bf58dbf0665a31effdc0d6c3eb2b1f019086a3512df0a1f,837d6562b6eb6bf302dc2e5cccd88c10d611962ed02ac2d49628907a97b51d6a,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.021125192,0.011685364,0.006813718
very_high_lexical_similarity_negative,317827588775,214748413371,214748413371,317827588775,0.0,Хобби и творчество,hard_suspicious,"рама багетная 18x24 для картин на холсте, пластиковая, без стекла и задника, всеподрамники","рама багетная 18x24 для картин на холсте, пластиковая, без стекла и задника, всеподрамники","рама багетная 18x24 для картин на холсте, пластиковая, без стекла и задника, всеподрамники","рама багетная 18x24 для картин на холсте, пластиковая, без стекла и задника, всеподрамники","{""бренд"":""всеподрамники"",""цвет товара"":""серый"",""размеры, мм"":""180x240"",""материал"":""пластик"",""минимальный возраст ребенка"":""0 месяцев"",""тип"":""багетная рама""}","{""цвет товара"":""коричневый"",""тип"":""багет"",""тип крепежа"":""набор"",""толщина профиля"":""57 мм"",""материал"":""пластик"",""покрытие"":""эко-лак"",""состав комплекта"":""рама, фурнитура, прижимы для подрамника"",""длина"":""18"",""ширина"":""24"",""размер окна"":""18x24""}",ea1884a181f1bb759cff93553b40b6a2a3d698b920590e0100d232b3ab84c194,b2399e7cb6b67ed1a3857a2708d7aacfd07496dddcc41ba31159ebfd315de8c3,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,0.9999999403953552,0,0,0.0,0.0,0.0,1.0,0.18126321,0.014095716,0.057416532
very_high_lexical_similarity_negative,747324388194,223338335535,223338335535,747324388194,0.0,Дом и сад,hard_suspicious,набор для специй,набор для специй,набор для специй,набор для специй,"{""артикул"":""5013794"",""бренд"":""нет бренда"",""цвет товара"":""коричневый"",""страна-изготовитель"":""индонезия"",""вид выпуска товара"":""фабричное производство"",""материал"":""бамбук"",""тип"":""набор для специй""}","{""количество предметов в упаковке"":""3 шт."",""материал посуды"":""фарфор; бамбук"",""особенности посуды"":""банка для сыпучих продуктов солонка и перечница"",""цвет"":""белый"",""комплектация"":""подставка деревянная; емкость для специй 2 шт"",""длина упаковки"":""14 см"",""высота упаковки"":""12 см"",""ширина упаковки"":""8 см"",""валюта"":""rub""}",cf8e715ae3b2d8ca0ef8e91fe4a253c3a4b52f45c9e75cc09e862ec742b8476a,54f6f0c110fc01474b5b2691807ab331d1029e3a18e0650d0a2312fbdfaf4fe2,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.03085051,0.010376265,0.0059116883
very_high_lexical_similarity_negative,738734404757,223338405103,223338405103,738734404757,0.0,Обувь,hard_suspicious,кроссовки new balance,кроссовки new balance,кроссовки new balance,кроссовки new balance,"{""целевая аудитория"":""взрослая"",""бренд в одежде и обуви"":""new balance"",""коллекция"":""базовая коллекция"",""цвет товара"":""хаки"",""материал подкладки обуви"":""eva"",""материал стельки"":""эва (вспененный полимер)+искусственная кожа"",""материал верха"":""текстиль"",""материал"":""breathable"",""ортопедический"":""нет"",""российский размер"":""37"",""сезон"":""на любой сезон"",""пол"":""мужской"",""материал подошвы обуви"":""резина"",""температурный режим"":""-30"",""спортивное назначение"":""треккинг""}","{""страна производства"":""вьетнам"",""материал подошвы"":""резина"",""цвет"":""голубой"",""сезон"":""демисезон"",""материал верха"":""натуральная кожа"",""материал (состав)"":""68% нат. кожа - корова,21% полиэстер,11% полиуретан,100% хлопок,100% резина;"",""внутренний материал"":""хлопок"",""размер"":""11""}",6ae9df6953d32c7e5c024b68a68d9420a56d41e1f8832df3d2fddb657f958536,04901f7d12de6edde593f23486cd08d8bfabf22fbed65c725d0bbda29fb3747e,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.015543648,0.004781426,0.0065281447
very_high_lexical_similarity_negative,231928290191,292057833264,231928290191,292057833264,0.0,Обувь,hard_suspicious,кроссовки sigma,кроссовки sigma,кроссовки sigma,кроссовки sigma,"{""страна производства"":""китай"",""материал подошвы"":""искусственный материал"",""цвет"":""синий"",""сезон"":""демисезон"",""материал верха"":""комбинированный материал"",""материал (состав)"":""текстиль 70 %, натуральня кожа 30 %"",""внутренний материал"":""текстиль"",""размер"":""40""}","{""материал"":""текстиль"",""вид застёжки"":""шнурки"",""материал стельки"":""эва (вспененный полимер)+текстиль"",""страна-изготовитель"":""россия"",""длина стельки, см"":""27"",""коллекция"":""весна-лето 2020"",""материал верха"":""текстиль"",""целевая аудитория"":""взрослая"",""цвет товара"":""черный"",""название цвета"":""черный"",""сезон"":""лето"",""бренд в одежде и обуви"":""sigma"",""полнота"":""g"",""размер производителя"":""41"",""внутренний материал"":""текстиль"",""российский размер (обуви)"":""41"",""пол"":""женский""}",520721f9319c9abd97c5b40ae995546a9e912298ddfa389edcfb45cf1cda71fe,c8794e4dab5f97740b3661b260f020c6fd8c87eee9175ff627fdeedee0c63fc7,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,0.9999999403953552,0,0,0.0,0.0,0.0,1.0,0.03027187,0.0026319446,0.005634068
very_high_lexical_similarity_negative,377957204923,240518175464,240518175464,377957204923,0.0,Обувь,hard_suspicious,кроссовки skechers,кроссовки skechers,кроссовки skechers,кроссовки skechers,"{""страна производства"":""вьетнам"",""материал подошвы"":""eva"",""цвет"":""белый"",""сезон"":""демисезон"",""материал верха"":""комбинированный материал"",""материал (состав)"":""верх: 43% кожа, 34% синтетическая кожа, 23% текстиль; подкладка: 100% текстиль; подошва: 100% эва"",""внутренний материал"":""текстиль"",""размер"":""13""}","{""целевая аудитория"":""взрослая"",""бренд в одежде и обуви"":""skechers"",""коллекция"":""осень-зима 2023"",""цвет товара"":""темно-серый"",""особенности модели"":""контрастная строчка"",""материал подкладки обуви"":""синтетическая дышащая сетка"",""материал стельки"":""искусственная кожа+текстиль"",""материал верха"":""полимерные материалы"",""материал"":""каучук"",""ортопедический"":""нет"",""российский размер"":""40"",""сезон"":""на любой сезон"",""пол"":""мужской"",""вид застёжки"":""шнурки"",""посадка"":""нормальная"",""размер производителя"":""eu41=длина стопы 25.5cm"",""материал подошвы обуви"":""вулканизированная резина"",""тип пронации"":""с поддержкой"",""спортивное назначение"":""бадминтон"",""полнота"":""r (средняя)""}",41ca72995fc82ba710ff778529303773aa578b3446536f926523a1a94db42f98,6e3845e83af7b5a033518b21b4ffea4703ea3d3bf5048cf01b4df0ce4462b404,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,1.0,1.0,0,0,0.0,0.0,0.0,1.0,0.041773878,0.0022479221,0.005963909
